data,pressao,temp,umidade,ventodir,ventovel,prec,tmin,tmax,urmin,urmax,amplitude_t,wind_chill,heat_index,infarto_agudo_miocardio
2009-07-08,1015.7,16.77,95.0,12.33,2.7720000000000002,4.0,15.4,17.5,94.0,96.0,2.1,62.11565013900103,60.291689229541205,3.0
2009-07-10,1014.47,15.13,91.33,20.0,6.12,1.9,13.8,16.8,88.0,95.0,3.0,56.704797418217304,65.1281528445474,2.0
2009-07-14,1023.27,13.5,72.33,15.33,5.04,0.0,10.3,15.2,58.0,81.0,4.899999999999999,53.51797386986836,82.84275525133086,5.0
2009-07-17,1020.37,13.67,85.33,12.33,5.760000000000001,1.4,11.5,15.8,65.0,99.0,4.300000000000001,53.533363138894046,73.51090400265544,2.0
2009-07-19,1024.03,14.7,87.33,15.33,3.3480000000000003,1.1,12.8,17.8,78.0,95.0,5.0,57.225233952492,69.42843324198464,2.0
2009-07-21,1012.37,17.23,74.33,10.67,8.532,0.0,14.4,22.9,62.0,85.0,8.499999999999998,60.77895484373407,73.87190438094258,3.0
2009-07-24,1022.2,6.5,68.0,29.0,15.228000000000002,0.0,3.4,9.1,47.0,83.0,5.699999999999999,32.8831632998092,116.81224022470019,2.0
2009-07-27,1021.37,8.73,73.67,19.67,5.04,0.0,3.6,15.0,50.0,94.0,11.4,42.7734540426986,101.87501509305842,1.0
2009-07-29,1020.17,12.1,70.67,15.33,6.012,0.0,7.5,16.2,49.0,90.0,8.7,49.82643134831271,88.3523364052525,0.0
2009-08-01,1021.2,13.7,81.67,12.33,3.9600000000000004,0.0,10.9,17.8,76.0,92.0,6.9,54.61140361880372,76.35426826145707,2.0
2009-08-02,1013.33,14.93,93.33,21.0,9.468,15.2,14.1,16.1,90.0,99.0,2.0000000000000018,55.08414370352466,63.535130915257305,2.0
2009-08-04,1022.0,13.83,81.33,7.67,3.6,0.0,9.0,20.2,58.0,96.0,11.2,55.143836622180885,76.25424735050369,1.0
2009-08-10,1018.4,15.17,87.0,13.67,12.708,59.6,13.1,17.2,70.0,97.0,4.1,54.83660004194627,68.82849168523265,5.0
2009-08-13,1020.0,17.63,67.67,25.67,6.12,0.0,14.3,24.0,50.0,82.0,9.7,62.425534286353944,76.10763158064647,4.0
2009-08-16,1009.23,25.7,49.67,10.67,5.4,0.0,20.5,33.4,32.0,60.0,12.9,80.96119976574937,79.39886083998272,4.0
2009-08-20,1010.97,15.17,89.0,21.33,11.772,0.8,15.0,15.3,78.0,96.0,0.3000000000000007,55.05270490331209,67.14376967660465,3.0
2009-08-29,1017.63,24.13,59.0,8.0,5.508,0.0,19.4,31.0,39.0,74.0,11.6,77.38842780748806,77.65927440006793,2.0
2009-08-30,1015.83,24.63,57.33,12.0,3.3480000000000003,0.0,20.3,31.2,37.0,73.0,10.9,78.87949600126575,78.27316410740357,0.0
2009-09-07,1005.2,20.83,83.67,21.33,5.652,0.8,18.7,25.0,76.0,89.0,6.300000000000001,69.86421479488409,69.2001503360025,5.0
2009-09-21,1018.3,18.2,63.0,15.33,4.788,0.0,15.0,23.2,47.0,74.0,8.2,64.20194540314458,76.85089617884803,2.0
2009-09-27,1008.6,19.73,90.67,8.0,7.920000000000001,66.30000000000001,18.9,21.2,83.0,96.0,2.3000000000000007,66.79004753641905,64.58945273627643,3.0
2009-09-28,1014.33,16.23,92.33,18.33,6.588,19.8,14.2,19.1,87.0,96.0,4.900000000000002,59.04921220224804,62.94059883633643,7.0
2009-10-05,1008.1,25.23,69.33,28.67,9.360000000000001,0.0,19.6,32.9,48.0,85.0,13.299999999999995,79.53264477326715,79.26849717252371,5.0
2009-10-07,1021.63,17.7,80.33,15.33,11.879999999999999,0.3,17.4,17.9,71.0,90.0,0.5,61.14774112723967,70.29436857503198,1.0
2009-10-09,1022.5,17.4,69.33,14.0,8.172,0.0,13.2,22.0,53.0,82.0,8.8,61.274468285512974,75.79594531240579,2.0
2009-10-14,1010.4,22.0,64.67,15.33,3.9600000000000004,0.0,17.5,28.6,46.0,75.0,11.1,72.95111425844973,75.36441757964752,0.0
2009-10-15,1013.1,17.33,85.67,19.67,8.64,1.1,15.7,20.0,76.0,92.0,4.300000000000001,60.98596368609215,67.2617583352503,4.0
2009-10-20,1011.6,22.57,72.0,19.67,6.732,0.0,20.9,25.8,50.0,84.0,4.900000000000002,73.61988062122106,74.5541737656842,1.0
2009-10-23,1011.37,22.27,68.0,15.33,5.04,0.0,18.1,28.4,47.0,81.0,10.299999999999995,73.2725732166773,74.98114199984317,3.0
2009-10-27,1018.8,18.27,61.33,12.33,11.052,0.0,15.4,22.2,54.0,68.0,6.799999999999999,62.68232105968722,77.18286631199176,1.0
2009-10-28,1016.93,21.67,65.0,23.0,7.668,0.0,16.8,27.6,54.0,75.0,10.8,71.36899617108236,75.15697548193074,1.0
2009-11-01,1010.1,27.77,67.0,12.33,3.9600000000000004,0.0,24.3,33.8,46.0,79.0,9.499999999999996,85.70052755854103,85.77342262690951,0.0
2009-11-02,1008.67,27.9,67.67,19.67,9.612,0.0,24.1,35.0,51.0,79.0,10.9,85.85790271065076,86.32930231433193,1.0
2009-11-03,1008.77,24.67,77.67,16.67,17.388,1.9,22.8,27.4,65.0,87.0,4.599999999999998,77.68206842259697,77.75108347205177,3.0
2009-11-11,1013.37,21.7,74.33,14.0,11.879999999999999,0.0,19.0,24.8,71.0,79.0,5.800000000000001,70.82472625837886,73.1408459264614,1.0
2009-11-12,1011.6,23.6,78.0,12.33,9.972,0.0,20.6,28.0,69.0,84.0,7.399999999999999,75.60382983912987,75.21143264819212,2.0
2009-11-23,1008.53,25.53,80.33,15.33,6.372,0.0,24.5,26.2,76.0,87.0,1.6999999999999993,80.47919244467415,80.22379533276572,2.0
2009-11-25,1007.57,27.5,79.0,17.0,8.64,0.2,23.8,33.4,56.0,91.0,9.599999999999998,84.93265226714053,87.37055529000017,3.0
2009-11-27,1010.67,24.57,80.33,14.0,9.468,0.0,23.2,27.0,72.0,86.0,3.8000000000000007,77.95861310233363,77.3177406641523,3.0
2009-11-29,1006.37,26.07,72.33,10.67,6.84,0.0,22.8,30.4,60.0,86.0,7.599999999999998,81.68391035727035,81.48045896343758,1.0
2009-12-03,1011.6,23.67,80.67,19.67,14.292000000000002,1.5,22.0,26.2,71.0,91.0,4.199999999999999,75.39502321317477,74.97069033563967,1.0
2009-12-04,1015.93,20.77,61.67,16.67,12.132000000000001,0.0,19.8,22.7,53.0,73.0,2.8999999999999986,68.54021553357475,75.6278265622652,3.0
2009-12-06,1009.87,24.0,74.67,22.67,10.188,1.8,22.6,26.2,72.0,76.0,3.599999999999998,76.53682666032786,76.43924236267524,5.0
2009-12-08,1016.47,20.4,78.67,12.33,12.852,1.7,20.1,20.9,74.0,83.0,0.7999999999999972,67.5433349255392,70.82099864370645,3.0
2009-12-11,1012.53,23.07,90.0,13.67,7.812,23.0,22.5,23.6,85.0,94.0,1.1000000000000014,74.61248092636177,71.51356238474456,1.0
2009-12-18,1016.57,25.5,70.67,10.67,11.628,0.0,21.6,29.8,57.0,85.0,8.2,80.0320295611507,79.91206055566374,2.0
2009-12-26,1006.7,28.2,79.33,21.33,5.292,0.0,25.6,32.4,65.0,87.0,6.799999999999997,86.62574241434041,90.48893318513663,2.0
2009-12-28,1003.57,28.13,73.67,22.67,7.452,0.0,26.2,32.0,59.0,85.0,5.800000000000001,86.43200256024218,88.6034761617267,2.0
2009-12-29,1004.87,29.5,68.0,19.67,2.988,0.0,26.5,34.0,46.0,82.0,7.5,89.48377278349011,92.17858834029995,5.0
2009-12-30,1005.37,29.4,74.0,15.0,10.44,0.0,26.7,33.0,57.0,84.0,6.300000000000001,89.4337880861392,94.06510302601606,3.0
2010-01-01,1014.3,25.6,65.67,10.67,8.892000000000001,0.0,21.6,30.2,55.0,72.0,8.599999999999998,80.44128005291864,79.9744707409477,2.0
2010-01-07,1012.8,22.97,79.67,17.0,11.268,32.5,21.7,23.8,68.0,93.0,2.1000000000000014,73.95975658477965,73.65960775680182,2.0
2010-01-08,1014.53,25.1,68.33,10.67,7.668,0.0,21.6,29.7,61.0,72.0,8.099999999999998,79.36522832049432,78.98882083409268,3.0
2010-01-11,1009.6,27.1,80.33,16.67,6.48,1.6,24.2,31.3,63.0,90.0,7.100000000000001,84.07869746278143,85.99343330578027,2.0
2010-01-12,1006.5,28.37,73.33,16.67,6.372,0.0,25.5,31.2,68.0,83.0,5.699999999999999,86.99946415860495,89.4541029414134,2.0
2010-01-23,1015.3,25.17,72.0,10.67,12.492,0.0,22.8,28.0,62.0,79.0,5.199999999999999,79.18266405355318,79.14098864899486,2.0
2010-01-25,1013.5,27.47,73.33,14.0,8.892000000000001,0.0,24.5,31.6,58.0,85.0,7.100000000000001,84.85511264050592,86.06611219780405,7.0
2010-01-28,1009.33,24.83,89.67,17.0,5.867999999999999,8.8,24.4,25.4,88.0,91.0,1.0,78.93145683801721,77.5315343716942,3.0
2010-01-30,1010.5,29.03,75.0,12.33,3.24,3.7,25.4,34.1,58.0,92.0,8.700000000000003,88.4725969773394,92.78341381598261,2.0
2010-01-31,1012.3,28.93,76.0,8.0,5.508,7.1,25.9,34.4,58.0,87.0,8.5,88.27839588262934,92.69725287998311,3.0
2010-02-01,1011.37,30.27,69.67,26.0,8.892000000000001,0.0,27.6,34.9,57.0,82.0,7.299999999999997,91.46405983047619,96.11603749687204,1.0
2010-02-02,1010.43,30.67,69.33,26.0,7.2,0.2,26.6,36.0,52.0,86.0,9.4,92.32618378252292,97.76945460651646,3.0
2010-02-03,1007.17,33.27,57.67,28.67,10.8,0.0,29.8,38.1,42.0,74.0,8.3,98.72508249878018,102.85014500543298,1.0
2010-02-04,1007.5,34.43,50.33,21.33,7.092,0.0,32.5,36.5,48.0,54.0,4.0,101.02935650886849,103.04930005532702,4.0
2010-02-05,1010.57,30.07,78.0,9.33,6.228,11.6,25.4,35.8,60.0,94.0,10.4,90.89647444644197,99.16406770142571,0.0
2010-02-06,1008.27,30.17,71.33,25.67,6.228,0.6,26.0,35.5,59.0,86.0,9.5,91.12563173819885,96.4297677963574,2.0
2010-02-07,1008.37,32.4,68.0,22.67,4.428,0.0,28.3,37.7,50.0,79.0,9.400000000000002,96.00415581925907,105.50274778595215,2.0
2010-02-08,1007.8,27.03,81.0,24.33,9.107999999999999,32.8,24.3,30.0,66.0,96.0,5.699999999999999,83.80867667893631,85.82566786914339,2.0
2010-02-11,1009.6,28.5,76.33,24.0,6.732,0.0,25.4,33.5,57.0,89.0,8.100000000000001,87.2960458419515,90.90084515479168,1.0
2010-02-12,1012.7,30.13,69.67,20.0,5.652,0.0,27.9,33.8,59.0,82.0,5.899999999999999,91.0077833644143,95.49451511661564,3.0
2010-02-24,1012.6,24.1,74.67,15.33,9.251999999999999,6.1,22.3,25.3,54.0,92.0,3.0,76.86453933580509,76.64387389760476,2.0
2010-02-27,1016.33,24.37,68.33,14.0,9.0,0.0,20.4,29.2,55.0,78.0,8.8,77.52771471570587,77.60320731876256,1.0
2010-03-04,1015.93,26.33,75.0,14.0,10.08,0.0,24.2,29.5,64.0,83.0,5.300000000000001,82.10516719602697,82.48165606880518,1.0
2010-03-11,1007.53,25.43,83.67,22.67,5.292,2.0,23.3,28.2,69.0,93.0,4.899999999999999,80.36164890529633,79.92967055977296,3.0
2010-03-13,1008.7,24.37,76.33,10.67,2.52,0.0,22.3,27.2,66.0,82.0,4.899999999999999,78.5159670951802,77.09914668445094,2.0
2010-03-16,1020.1,22.4,58.67,7.67,3.9600000000000004,0.0,19.7,27.7,37.0,72.0,8.0,73.8349557350592,76.33899886069972,3.0
2010-03-26,1018.77,25.07,80.67,14.0,10.548,0.2,22.6,27.6,75.0,84.0,5.0,79.06609750387975,78.76434193698941,1.0
2010-03-30,1015.23,23.33,83.67,6.0,2.4120000000000004,0.0,20.7,27.7,64.0,98.0,7.0,76.33505364715768,73.63591918232218,2.0
2010-04-02,1012.4,28.17,70.67,9.33,5.760000000000001,0.0,24.8,33.5,46.0,83.0,8.7,86.54992975770067,87.96974529399317,4.0
2010-04-16,1015.1,19.83,66.0,30.33,11.988000000000001,0.0,16.7,23.9,51.0,75.0,7.199999999999999,66.28405588794871,74.88286069795242,4.0
2010-04-20,1008.67,22.87,84.0,18.33,6.012,9.4,20.8,26.1,73.0,91.0,5.300000000000001,74.43553258660147,72.49157876012892,4.0
2010-04-22,1010.0,21.5,93.0,21.33,4.068,6.2,20.9,22.2,92.0,94.0,1.3000000000000007,71.81251396242399,66.38038852120008,3.0
2010-04-24,1018.67,18.2,84.0,10.67,7.812,1.6,15.6,21.8,76.0,88.0,6.200000000000001,63.24162511865879,67.92560139126397,2.0
2010-04-26,1009.8,19.83,95.0,18.33,3.9600000000000004,19.4,19.4,20.5,91.0,98.0,1.1000000000000014,68.15627424784347,62.13231661196981,2.0
2010-05-02,1016.17,17.7,78.0,24.33,3.9600000000000004,0.0,12.4,25.0,56.0,93.0,12.6,63.44981838489818,71.55237793610792,5.0
2010-05-03,1015.57,19.73,80.67,13.67,3.8520000000000003,0.0,15.0,25.3,65.0,95.0,10.3,67.9784196003283,69.70236263184843,1.0
2010-05-10,1024.97,15.2,93.67,17.0,4.068,5.6,14.8,15.8,93.0,95.0,1.0,57.862358655494994,62.81954820833211,2.0
2010-05-12,1017.87,17.53,90.33,10.67,9.828,8.1,15.0,20.9,79.0,97.0,5.899999999999999,61.16985316648017,63.879020750251755,4.0
2010-05-15,1015.97,19.47,80.67,18.33,4.932,0.0,15.2,25.2,58.0,94.0,10.0,67.0016506433004,69.63539795879328,5.0
2010-05-18,1014.1,17.37,87.33,9.0,13.68,16.7,16.7,18.0,74.0,94.0,1.3000000000000007,60.01356158276393,66.09952531976623,0.0
2010-05-21,1020.9,18.13,94.67,26.0,3.492,4.4,16.3,21.3,89.0,98.0,5.0,64.6292516581484,60.675028069684785,4.0
2010-06-02,1025.87,15.2,82.33,12.33,7.5600000000000005,0.0,11.2,21.0,57.0,96.0,9.8,56.32278147890911,72.35380288272415,1.0
2010-06-06,1021.3,14.47,74.33,26.0,10.332,0.0,10.6,19.2,59.0,86.0,8.6,53.74184389596547,79.07531711423292,4.0
2010-06-07,1020.63,14.73,82.0,18.0,2.628,0.0,10.4,20.0,59.0,98.0,9.6,57.85367746323634,73.5637242704457,2.0
2010-06-13,1023.27,16.0,78.0,9.0,9.360000000000001,1.1,13.5,19.3,71.0,89.0,5.800000000000001,57.65228140211627,73.71703267120012,2.0
2010-06-29,1021.97,14.87,82.0,20.0,7.2,0.0,13.0,18.4,79.0,86.0,5.399999999999999,55.68429921944219,73.26105727271612,5.0
2010-07-10,1023.7,15.0,91.67,18.33,4.932,0.0,13.4,16.6,83.0,97.0,3.200000000000001,56.95042185622903,65.01440391197806,4.0
2010-07-14,1022.1,8.8,63.67,25.67,11.520000000000001,0.0,6.4,12.3,52.0,70.0,5.9,39.74343800796434,104.98328484528355,2.0
2010-07-18,1027.13,14.17,95.33,9.0,11.052,25.8,13.4,14.7,94.0,96.0,1.299999999999999,52.82469278230679,62.758078391186274,3.0
2010-07-19,1016.6,14.77,91.67,16.67,14.04,21.4,11.8,17.2,84.0,96.0,5.399999999999999,53.56925817834295,65.39255432765906,4.0
2010-07-20,1019.8,11.33,72.33,27.33,10.44,6.0,8.4,15.4,57.0,85.0,7.0,46.19887406775116,90.50082044544469,4.0
2010-07-21,1013.77,14.93,86.67,21.33,1.548,1.1,9.5,23.7,75.0,98.0,14.2,59.422409476896675,69.5356745248773,3.0
2010-07-23,1025.7,11.53,80.33,9.33,3.3480000000000003,0.0,8.5,15.4,61.0,95.0,6.9,50.31244334880491,84.58701085906361,4.0
2010-07-24,1024.63,13.0,81.33,17.0,8.748000000000001,2.1,9.8,18.6,77.0,85.0,8.8,50.75181307567614,78.66459822205147,3.0
2010-07-26,1022.6,12.73,76.67,28.67,13.068,5.4,9.2,14.8,58.0,93.0,5.600000000000001,48.80530966237473,82.80348335063947,5.0
2010-07-28,1021.07,15.97,73.67,15.33,3.9600000000000004,0.0,11.6,24.3,64.0,88.0,12.7,59.62720399856233,76.13261118002464,4.0
2010-07-31,1009.87,19.9,79.0,15.33,12.852,9.4,16.2,22.2,63.0,96.0,6.0,66.32547776672453,70.47807278049618,6.0
2010-08-05,1030.7,11.27,88.67,15.33,3.9600000000000004,5.800000000000001,10.0,13.6,77.0,96.0,3.6,49.24206664840132,78.13819028162624,3.0
2010-08-07,1020.7,12.2,87.0,6.33,2.52,0.0,9.2,15.8,76.0,94.0,6.600000000000001,52.551305946816335,76.4308975579842,4.0
2010-08-10,1027.73,12.07,73.33,22.67,4.932,0.0,8.6,17.6,42.0,91.0,9.000000000000002,50.36203251705247,87.11118264460458,2.0
2010-08-13,1013.3,14.97,83.33,9.33,12.6,11.0,11.8,19.6,78.0,93.0,7.800000000000001,54.374529492461164,72.07944527109916,1.0
2010-08-15,1028.6,11.33,81.67,24.0,5.292,0.4,9.8,13.8,78.0,84.0,4.0,48.47582996034277,84.3229712294875,4.0
2010-08-16,1027.87,14.4,79.33,18.33,6.228,0.0,11.0,19.4,57.0,93.0,8.399999999999999,54.98752682814022,76.19769079366212,4.0
2010-08-18,1021.83,17.03,72.33,6.0,2.4120000000000004,0.0,12.9,23.0,49.0,84.0,10.1,62.938670912063856,75.05460990768663,3.0
2010-08-19,1018.87,17.97,73.0,10.67,2.7720000000000002,0.0,14.0,23.3,54.0,87.0,9.3,64.69455945603625,73.67425345096379,2.0
2010-08-20,1020.57,17.43,67.67,7.67,2.8800000000000003,0.0,13.0,21.0,49.0,78.0,8.0,63.46293795003574,76.3644839258756,1.0
2010-08-21,1020.53,16.57,65.0,6.0,2.052,0.0,11.4,24.6,56.0,79.0,13.2,62.272111780396386,78.58096257397546,3.0
2010-08-26,1014.9,17.0,95.0,16.67,5.292,4.5,16.4,17.3,92.0,99.0,0.9000000000000021,61.297999706292195,60.23615865519997,4.0
2010-08-31,1016.1,20.9,80.67,20.0,7.308,0.0,16.8,27.2,63.0,92.0,10.4,69.64623530259033,70.43376309116533,0.0
2010-09-01,1014.93,20.93,80.0,15.33,8.748000000000001,0.0,19.6,22.7,72.0,92.0,3.099999999999998,69.44360798451127,70.70571591044234,2.0
2010-09-03,1017.8,19.37,93.67,6.33,5.04,41.9,18.4,21.3,87.0,98.0,2.900000000000002,66.74026556493888,62.368637742429414,4.0
2010-09-04,1013.83,16.2,85.0,18.0,16.308,28.2,12.8,19.4,63.0,97.0,6.599999999999998,56.67489292940016,68.81494178659214,2.0
2010-09-10,1019.8,19.8,65.67,9.33,5.148,0.0,16.9,25.6,47.0,77.0,8.700000000000003,67.67463210954662,74.97865739444646,5.0
2010-09-12,1015.63,16.7,95.33,15.33,9.360000000000001,9.8,16.0,17.9,95.0,96.0,1.8999999999999984,59.311680574359585,60.02072538969726,1.0
2010-09-17,1017.37,18.1,78.33,15.0,9.972,0.0,16.2,20.6,68.0,86.0,4.400000000000002,62.49556505235238,71.08602704665952,4.0
2010-09-18,1025.57,15.8,66.67,14.0,9.360000000000001,0.0,13.6,18.6,55.0,73.0,5.000000000000002,57.17816735290392,79.47581903416716,4.0
2010-09-19,1024.1,17.93,62.0,9.0,8.532,0.0,13.6,23.7,48.0,76.0,10.1,62.42546335826567,77.4157452386713,3.0
2010-09-25,1016.23,17.33,82.0,10.67,9.612,0.0,15.3,20.0,71.0,89.0,4.699999999999999,60.74460876920759,69.61175980177535,7.0
2010-09-27,1012.9,19.47,79.67,10.67,18.720000000000002,0.0,17.8,22.2,69.0,86.0,4.399999999999999,64.52573051251795,70.0933671199032,2.0
2010-10-04,1019.5,17.5,69.0,15.0,4.428,0.0,13.5,22.3,62.0,74.0,8.8,62.78793901392471,75.79202131000007,4.0
2010-10-08,1012.7,16.47,90.33,22.67,10.44,30.0,15.6,18.2,83.0,98.0,2.6,58.4970178449794,64.42730605871415,0.0
2010-10-09,1024.7,18.9,75.33,15.33,12.348,0.4,17.0,21.6,57.0,92.0,4.600000000000001,63.971953785245745,72.0701460622188,4.0
2010-10-10,1022.53,18.6,66.0,12.33,9.251999999999999,0.0,16.3,21.2,56.0,78.0,4.899999999999999,63.83917632080134,75.624549238528,2.0
2010-10-13,1019.57,20.03,63.67,10.67,15.840000000000002,0.0,16.4,24.8,53.0,76.0,8.400000000000002,66.25460870374299,75.3797223320203,1.0
2010-10-14,1013.3,19.13,75.67,18.33,8.172,1.4,17.8,21.6,72.0,81.0,3.8000000000000007,65.32902844332688,71.85346387858515,4.0
2010-10-15,1011.77,22.03,79.67,18.33,3.9600000000000004,0.0,19.6,26.1,66.0,87.0,6.5,73.01740236919545,72.09036041218127,0.0
2010-10-17,1017.73,18.63,79.67,15.33,10.44,0.0,18.0,19.2,73.0,86.0,1.1999999999999993,63.66510939338661,70.16380233205673,0.0
2010-10-20,1017.2,21.0,63.67,10.67,9.360000000000001,0.0,16.9,26.4,45.0,78.0,9.5,69.50513263242553,75.25085632630315,2.0
2010-10-21,1014.4,22.3,66.0,11.0,6.9479999999999995,0.0,17.8,28.2,51.0,75.0,10.4,72.95880041476721,75.33561401897217,1.0
2010-10-22,1011.67,22.4,75.0,22.67,10.44,0.0,18.8,27.0,61.0,83.0,8.2,72.68534325333808,73.7444993966081,0.0
2010-10-24,1013.97,19.9,76.67,14.0,9.107999999999999,0.0,17.8,23.2,68.0,84.0,5.399999999999999,66.94540267214938,71.41589601904153,3.0
2010-10-25,1014.3,19.57,74.0,16.67,10.332,0.0,17.3,22.6,60.0,82.0,5.300000000000001,65.93348148388372,72.4256935481785,1.0
2010-10-26,1014.37,20.07,63.0,18.33,13.572000000000001,0.0,18.2,23.0,53.0,78.0,4.800000000000001,66.64020813638813,75.51401498880452,4.0
2010-10-27,1013.57,19.2,72.33,24.33,13.068,0.8,16.6,23.8,49.0,88.0,7.199999999999999,64.58713503601406,73.13744824870817,1.0
2010-10-28,1013.3,20.17,68.0,15.33,6.228,0.0,17.2,23.7,55.0,76.0,6.5,68.20990256251172,74.27195728411851,6.0
2010-10-29,1009.9,21.07,69.0,10.67,12.6,0.0,17.6,25.2,62.0,73.0,7.599999999999998,69.20697269716136,74.10171507487985,3.0
2010-11-01,1014.9,21.73,48.0,27.0,18.36,0.0,18.2,24.8,38.0,62.0,6.600000000000001,70.24521045513119,76.95515895512312,2.0
2010-11-03,1012.03,23.03,51.0,15.0,7.668,0.0,18.1,29.0,41.0,66.0,10.9,74.5395138746393,77.1179035959828,2.0
2010-11-04,1010.3,26.4,45.33,24.33,9.360000000000001,0.0,20.8,33.4,31.0,53.0,12.599999999999998,82.3062119611595,80.01571016917518,3.0
2010-11-06,1010.3,19.2,77.33,13.67,11.772,0.0,17.4,22.4,65.0,84.0,5.0,64.79461458557259,71.13298195165717,0.0
2010-11-09,1007.23,24.7,73.67,16.67,7.308,19.6,18.2,28.7,63.0,93.0,10.5,78.46971981631411,78.01479211556271,1.0
2010-11-14,1015.3,22.5,70.33,14.0,11.879999999999999,0.0,18.6,25.7,60.0,85.0,7.099999999999998,72.76012328460669,74.78044062219841,2.0
2010-11-16,1011.77,24.27,60.67,34.67,12.348,0.0,20.8,29.0,50.0,70.0,8.2,77.00661505839588,77.77075105509189,4.0
2010-11-18,1008.97,23.5,67.33,12.33,4.32,0.0,21.8,26.6,50.0,79.0,4.800000000000001,76.18628436804684,76.3613262717264,0.0
2010-11-20,1011.4,22.93,67.0,14.0,14.292000000000002,0.0,19.8,28.2,48.0,81.0,8.399999999999999,73.57589279948215,75.73732803147271,3.0
2010-12-01,1012.4,23.93,58.67,18.33,6.84,0.0,20.2,29.6,36.0,74.0,9.400000000000002,76.7420184498713,77.45804139730303,1.0
2010-12-05,1011.5,22.83,78.67,15.33,5.508,0.8,21.0,26.1,59.0,93.0,5.100000000000001,74.43906145380396,73.61048385872918,3.0
2010-12-06,1015.0,23.7,65.67,12.33,11.988000000000001,0.0,21.3,27.0,54.0,80.0,5.699999999999999,75.65383209793897,76.77084563161915,3.0
2010-12-10,1008.47,25.8,58.67,11.0,6.48,0.0,20.0,33.0,40.0,72.0,13.0,81.08994525933184,80.0288454325509,1.0
2010-12-15,1014.2,23.6,57.33,14.0,10.692,0.0,21.0,27.0,48.0,65.0,6.0,75.53175651140931,77.21079730661063,1.0
2010-12-18,1007.1,27.1,77.0,19.67,6.588,0.0,24.3,31.8,63.0,86.0,7.5,84.07375575078892,85.4046722212961,1.0
2010-12-20,1011.77,25.87,83.0,21.33,5.508,5.5,23.2,29.6,65.0,93.0,6.400000000000002,81.33604123472676,81.50964951565926,3.0
2010-12-21,1014.27,26.03,76.67,14.0,5.148,2.2,23.5,29.0,64.0,88.0,5.5,81.73183421029657,81.66908908590072,0.0
2010-12-23,1011.0,26.6,72.0,12.33,9.468,0.0,22.7,31.8,58.0,83.0,9.1,82.77553974959318,82.99532138137634,3.0
2010-12-24,1006.97,29.37,68.67,17.0,8.28,0.0,24.4,35.2,58.0,84.0,10.800000000000004,89.33004965553792,91.90852005372331,0.0
2010-12-27,1011.27,26.27,67.33,14.0,9.251999999999999,0.0,23.8,29.6,53.0,79.0,5.800000000000001,82.0036371071793,81.6112659091081,2.0
2011-01-01,1009.83,26.07,71.67,14.0,9.251999999999999,0.0,22.8,29.8,55.0,84.0,7.0,81.52998754299733,81.43271420622084,2.0
2011-01-05,1006.7,28.93,70.33,20.0,11.16,0.0,25.0,33.2,59.0,81.0,8.200000000000003,88.31265312009586,90.74295138958541,2.0
2011-01-06,1009.13,28.13,81.0,10.67,6.9479999999999995,17.4,25.2,33.6,62.0,92.0,8.400000000000002,86.43941233319691,90.66163949363626,3.0
2011-01-08,1009.93,30.2,70.33,15.33,7.668,0.0,26.6,35.4,53.0,85.0,8.799999999999997,91.25466970883281,96.10525557761936,2.0
2011-01-10,1009.17,27.9,74.0,14.0,12.6,0.0,26.8,29.6,60.0,85.0,2.8000000000000007,85.81444599029291,87.79997907919623,1.0
2011-01-12,1004.1,24.67,78.67,20.0,12.24,5.0,21.2,29.8,57.0,94.0,8.600000000000001,77.98491192091262,77.69581163841615,2.0
2011-01-13,1005.97,23.93,86.0,10.67,8.028,37.6,23.4,24.8,80.0,93.0,1.400000000000002,76.59520618031604,74.85608906001653,1.0
2011-01-17,1006.5,29.8,69.33,23.0,15.012,1.4,27.2,33.4,59.0,82.0,6.199999999999999,90.47614119418837,93.92457296899916,1.0
2011-01-19,1008.9,26.47,81.0,11.0,6.588,0.0,23.6,29.2,70.0,93.0,5.599999999999998,82.62339122129667,83.60356779829569,3.0
2011-02-01,1011.07,27.0,79.33,18.33,10.692,17.5,24.1,28.8,65.0,95.0,4.699999999999999,83.68327639457463,85.41947844283001,1.0
2011-02-02,1016.07,25.7,70.0,12.33,13.788,0.0,24.2,27.9,62.0,77.0,3.6999999999999993,80.40821272533088,80.37503555377202,1.0
2011-02-05,1006.5,29.5,71.67,34.67,9.72,0.0,26.4,34.0,58.0,85.0,7.600000000000001,89.66118985969766,93.58257873409373,3.0
2011-02-09,1005.13,26.9,83.0,25.67,8.64,33.8,24.6,28.3,74.0,92.0,3.6999999999999993,83.51986828005803,85.61991441947198,5.0
2011-02-16,1016.67,24.73,70.67,14.0,9.72,0.0,21.6,28.8,57.0,80.0,7.199999999999999,78.31740255645576,78.18956013390185,2.0
2011-02-20,1013.7,27.17,80.67,15.33,15.588000000000001,1.5,23.6,30.8,68.0,91.0,7.199999999999999,83.97071168069044,86.34408884751511,3.0
2011-02-24,1006.73,24.83,87.0,18.33,11.052,5.6,21.8,29.8,71.0,95.0,8.0,78.4545263034959,77.70196679587278,1.0
2011-02-25,1008.93,28.1,78.33,25.67,8.64,0.0,26.1,32.0,66.0,88.0,5.899999999999999,86.34543625422302,89.7549611411096,1.0
