obito,tmin_3h,tmin,temp,tmax_3h,tmax,amplitude_t_3h,amplitude_t,urmin,umidade,urmax,prec,pressao,ventodir,ventovel
8,12.2,10.0,14.03,16.4,18.0,4.199999999999999,8.0,74.0,79.67,91.0,0.0,1021.8,22.67,2.27
10,11.5,9.1,14.53,17.0,17.2,5.5,8.1,66.0,81.33,92.0,2.0,1024.83,20.0,2.13
6,11.0,11.0,13.6,17.4,17.6,6.399999999999999,6.600000000000001,70.0,84.67,93.0,0.2,1025.77,16.67,1.7
11,10.8,10.0,14.53,20.4,21.1,9.599999999999998,11.100000000000001,57.0,83.33,98.0,0.0,1023.53,21.33,1.67
10,12.6,9.0,17.03,23.8,23.8,11.200000000000001,14.8,47.0,76.0,95.0,0.0,1017.53,16.67,1.67
12,14.2,11.6,18.5,25.7,26.1,11.5,14.500000000000002,45.0,71.33,87.0,0.0,1013.47,27.0,1.27
6,15.0,13.5,18.7,23.8,24.2,8.8,10.7,66.0,77.33,91.0,0.0,1008.9,22.67,1.93
6,16.8,15.5,20.6,24.0,24.2,7.199999999999999,8.7,59.0,72.0,80.0,0.0,1009.93,16.67,1.5
8,16.2,14.7,17.63,19.8,21.4,3.6000000000000014,6.699999999999999,68.0,80.33,94.0,16.3,1009.83,21.33,1.3
10,11.4,7.3,16.37,21.2,21.4,9.799999999999999,14.099999999999998,41.0,73.0,89.0,0.1,1020.1,25.67,1.33
5,12.2,11.8,14.4,16.8,16.8,4.600000000000001,5.0,67.0,73.67,80.0,0.0,1017.73,14.0,2.43
6,14.4,12.8,15.0,15.9,15.9,1.5,3.0999999999999996,95.0,95.67,96.0,8.6,1012.6,15.33,1.77
7,11.8,9.8,12.9,13.8,14.7,2.0,4.899999999999999,78.0,85.33,95.0,8.6,1022.27,20.0,2.5
12,9.8,6.2,12.33,17.2,17.1,7.399999999999999,10.900000000000002,44.0,69.0,87.0,0.0,1026.97,19.67,1.87
9,10.8,6.0,14.43,21.3,22.5,10.5,16.5,40.0,63.0,77.0,0.0,1024.67,0.0,0.0
7,11.9,7.1,16.93,25.2,25.5,13.299999999999999,18.4,41.0,61.0,77.0,0.0,1021.8,0.0,0.0
10,15.4,10.4,19.13,26.2,27.0,10.799999999999999,16.6,49.0,70.33,81.0,0.0,1018.53,18.33,1.63
6,18.0,12.9,23.3,32.5,32.6,14.5,19.700000000000003,44.0,73.33,96.0,0.0,1015.03,24.33,1.0
9,22.9,18.4,26.77,32.8,33.0,9.899999999999999,14.600000000000001,46.0,64.0,77.0,0.0,1012.5,21.33,1.5
11,20.0,18.0,22.3,25.0,25.0,5.0,7.0,74.0,76.33,78.0,0.0,1011.53,19.67,1.87
9,17.8,17.1,18.53,19.4,19.4,1.5999999999999979,2.299999999999997,92.0,95.33,98.0,15.100000000000001,1015.77,10.67,1.53
8,19.0,17.5,21.13,24.2,24.7,5.199999999999999,7.199999999999999,68.0,84.33,94.0,7.1000000000000005,1012.47,15.33,1.07
5,15.9,15.4,17.53,18.9,21.2,2.9999999999999982,5.799999999999999,82.0,88.0,94.0,20.3,1012.03,21.33,2.0
8,15.3,15.1,16.3,16.8,17.2,1.5,2.0999999999999996,92.0,94.67,96.0,69.8,1013.47,14.0,2.4
13,15.6,13.1,17.33,20.8,21.2,5.200000000000001,8.1,58.0,80.67,95.0,1.5999999999999999,1018.97,24.33,2.0
3,11.7,10.3,16.17,23.4,23.6,11.7,13.3,55.0,78.67,92.0,0.0,1018.63,7.67,0.97
4,16.3,15.6,17.0,17.8,18.2,1.5,2.5999999999999996,85.0,89.67,96.0,5.9,1014.83,4.67,0.57
12,16.6,14.9,17.0,17.6,18.4,1.0,3.4999999999999982,82.0,87.33,96.0,0.0,1014.97,14.0,1.33
7,15.2,14.7,16.37,17.8,18.0,2.6000000000000014,3.3000000000000007,89.0,92.33,97.0,2.2,1015.07,17.0,1.9
7,15.8,14.7,17.07,19.1,20.0,3.3000000000000007,5.300000000000001,87.0,92.0,96.0,2.1,1014.33,18.33,1.03
9,16.6,15.3,17.5,18.5,19.4,1.8999999999999986,4.099999999999998,88.0,94.33,98.0,91.8,1006.23,24.33,2.5
11,11.4,11.2,13.27,15.6,16.0,4.199999999999999,4.800000000000001,84.0,87.67,90.0,2.9,1014.87,28.67,3.13
10,11.2,10.6,13.27,17.2,17.4,6.0,6.799999999999999,55.0,68.33,79.0,0.0,1018.27,30.33,4.3
9,10.3,8.4,14.57,19.8,21.0,9.5,12.6,55.0,75.0,93.0,0.0,1017.87,30.33,1.33
13,11.4,9.4,14.27,19.6,20.6,8.200000000000001,11.200000000000001,68.0,86.33,98.0,0.0,1019.13,18.0,0.83
6,12.8,11.7,15.67,20.7,21.4,7.899999999999999,9.7,65.0,84.33,95.0,0.1,1019.37,21.33,0.83
8,12.6,11.8,14.2,16.4,17.0,3.799999999999999,5.199999999999999,81.0,91.0,97.0,0.1,1023.6,9.0,1.2
7,12.7,11.6,17.33,24.1,24.6,11.400000000000002,13.000000000000002,61.0,83.0,97.0,0.0,1023.07,10.67,0.97
8,16.1,14.0,19.87,26.0,26.2,9.899999999999999,12.2,54.0,76.67,88.0,0.0,1016.4,19.67,1.73
11,17.3,15.5,21.5,28.4,28.6,11.099999999999998,13.100000000000001,50.0,74.0,90.0,0.0,1012.3,18.33,1.6
12,15.1,10.3,18.37,20.2,25.7,5.1,15.399999999999999,81.0,84.0,89.0,0.0,1010.37,11.0,2.33
9,9.1,8.4,10.53,12.0,13.0,2.9000000000000004,4.6,63.0,78.33,91.0,13.9,1022.87,27.0,2.37
8,6.2,4.2,10.33,15.4,15.6,9.2,11.399999999999999,59.0,78.33,95.0,0.0,1027.9,21.33,1.17
9,8.4,7.9,12.87,21.0,21.6,12.6,13.700000000000001,59.0,76.67,89.0,0.0,1026.4,11.0,1.33
8,11.9,10.2,17.67,26.1,26.4,14.200000000000001,16.2,54.0,77.67,95.0,0.0,1020.1,12.33,1.37
9,12.9,11.1,19.43,28.0,28.6,15.1,17.5,55.0,78.33,94.0,0.0,1021.53,21.33,1.03
8,16.0,14.2,20.43,25.3,26.6,9.3,12.400000000000002,61.0,73.33,86.0,0.0,1021.9,7.67,0.37
11,16.2,14.3,20.63,26.7,27.0,10.5,12.7,47.0,72.67,86.0,0.1,1022.73,22.67,1.53
4,14.2,11.8,18.93,23.6,23.8,9.400000000000002,12.0,53.0,72.33,89.0,0.0,1021.53,20.0,1.53
12,15.6,12.4,19.6,27.2,27.9,11.6,15.499999999999998,47.0,72.33,87.0,0.0,1019.23,20.0,1.53
11,17.4,15.1,21.2,27.4,27.9,10.0,12.799999999999999,51.0,72.0,84.0,0.0,1019.0,27.33,1.43
9,16.9,15.8,20.23,26.4,26.6,9.5,10.8,56.0,78.67,90.0,0.0,1019.03,27.33,1.8
9,16.2,14.1,17.87,19.6,20.3,3.400000000000002,6.200000000000001,80.0,87.67,94.0,6.4,1019.17,18.33,1.9
8,12.1,11.0,14.57,17.2,18.0,5.1,7.0,53.0,77.67,91.0,0.0,1026.87,19.67,1.6
7,8.2,5.9,11.87,16.2,17.6,8.0,11.700000000000001,69.0,80.33,94.0,0.0,1031.6,10.67,1.43
11,9.5,7.6,13.97,20.4,20.8,10.899999999999999,13.200000000000001,54.0,77.0,93.0,0.0,1031.87,12.33,1.67
9,12.2,10.4,16.8,23.6,23.8,11.400000000000002,13.4,50.0,74.0,91.0,0.0,1028.57,7.67,1.03
5,16.2,12.3,19.27,25.4,25.7,9.2,13.399999999999999,41.0,64.33,80.0,0.0,1026.47,14.0,2.37
8,14.3,12.0,18.87,24.6,24.6,10.3,12.600000000000001,47.0,68.33,80.0,0.0,1024.97,21.0,1.17
10,13.4,11.4,18.73,26.4,26.6,12.999999999999998,15.200000000000001,42.0,72.33,95.0,0.0,1024.57,11.0,1.17
11,15.8,15.0,20.2,26.4,26.6,10.599999999999998,11.600000000000001,48.0,70.67,89.0,0.0,1023.6,15.33,1.47
9,16.7,14.7,19.53,23.6,25.5,6.900000000000002,10.8,59.0,76.33,87.0,0.0,1022.37,16.67,0.9
6,16.2,15.1,20.3,26.9,27.3,10.7,12.200000000000001,54.0,78.67,95.0,0.2,1021.6,8.0,1.1
3,17.6,16.1,18.67,20.6,20.8,3.0,4.699999999999999,73.0,85.0,92.0,0.0,1022.7,10.67,1.3
11,16.4,15.9,20.03,26.3,26.5,9.900000000000002,10.6,65.0,84.0,94.0,0.9,1024.17,12.33,2.23
10,15.8,14.3,21.2,28.5,28.7,12.7,14.399999999999999,39.0,73.33,96.0,0.0,1021.43,18.0,1.73
5,17.8,15.0,21.8,27.6,27.9,9.8,12.899999999999999,47.0,64.33,80.0,0.0,1019.1,15.0,1.27
9,19.7,17.7,22.83,28.5,28.7,8.8,11.0,38.0,61.0,80.0,0.0,1013.67,6.33,2.67
7,16.4,19.5,20.73,23.0,23.4,6.600000000000001,3.8999999999999986,53.0,65.67,87.0,0.2,1012.23,18.33,1.87
11,8.4,7.0,8.5,8.6,8.6,0.1999999999999993,1.5999999999999996,71.0,85.0,92.0,17.1,1025.5,22.67,2.57
17,4.7,2.9,8.07,12.2,12.4,7.499999999999999,9.5,46.0,66.0,78.0,0.0,1030.57,30.33,4.03
4,4.0,2.2,8.87,15.2,15.9,11.2,13.7,48.0,68.33,87.0,0.0,1028.4,28.67,1.37
13,7.9,6.3,12.77,19.6,20.0,11.700000000000001,13.7,49.0,77.67,95.0,0.0,1021.6,22.67,1.83
13,8.0,6.0,13.63,20.9,21.4,12.899999999999999,15.399999999999999,56.0,77.67,94.0,0.0,1022.6,7.67,1.3
4,16.3,12.8,21.43,30.1,30.9,13.8,18.099999999999998,39.0,64.67,79.0,0.0,1018.3,21.33,1.67
8,18.4,16.4,22.27,26.7,27.2,8.3,10.8,60.0,70.33,77.0,0.0,1021.07,14.0,1.83
9,16.2,15.0,19.47,24.6,24.9,8.400000000000002,9.899999999999999,66.0,85.67,98.0,0.1,1024.47,18.33,1.53
10,14.8,13.1,19.43,26.0,26.2,11.2,13.1,47.0,75.0,94.0,0.2,1022.87,27.33,1.8
11,16.8,13.9,20.97,27.0,27.4,10.2,13.499999999999998,39.0,63.67,76.0,0.0,1024.03,16.67,1.7
8,16.9,14.1,21.57,27.8,28.0,10.900000000000002,13.9,51.0,66.33,81.0,0.0,1024.23,16.67,1.17
9,16.4,14.1,21.2,27.4,27.4,11.0,13.299999999999999,53.0,73.67,87.0,0.0,1020.27,18.33,1.13
4,16.6,14.6,21.2,27.5,28.0,10.899999999999999,13.4,48.0,72.67,91.0,0.0,1015.97,16.67,1.37
6,17.4,16.1,19.47,21.2,21.4,3.8000000000000007,5.299999999999997,75.0,77.0,78.0,0.0,1015.97,18.33,2.13
7,15.5,14.0,17.03,19.2,19.6,3.6999999999999993,5.600000000000001,67.0,83.67,96.0,23.4,1017.7,16.67,2.53
11,13.4,11.2,15.53,18.4,19.1,4.999999999999998,7.900000000000002,67.0,81.0,89.0,0.0,1025.23,26.0,2.7
4,12.8,10.9,16.23,22.0,22.2,9.2,11.299999999999999,50.0,75.67,91.0,0.0,1025.9,6.33,1.63
5,12.5,9.8,16.97,23.6,24.4,11.100000000000001,14.599999999999998,39.0,67.67,82.0,0.0,1023.0,11.0,1.6
10,14.1,10.1,18.43,25.8,26.6,11.700000000000001,16.5,30.0,65.67,84.0,0.0,1017.13,24.33,1.43
5,16.7,14.4,17.93,18.9,20.8,2.1999999999999993,6.4,73.0,81.33,90.0,4.9,1010.6,17.0,2.8
10,12.8,11.5,15.7,17.8,18.0,5.0,6.5,78.0,81.67,86.0,0.0,1016.13,30.33,2.6
6,12.8,10.0,16.17,21.6,21.8,8.8,11.8,64.0,84.67,97.0,0.7999999999999999,1019.63,22.67,2.03
3,17.1,15.4,17.9,19.4,20.4,2.299999999999997,4.999999999999998,80.0,83.67,86.0,8.5,1016.1,12.33,3.73
9,17.2,16.5,18.33,20.5,20.8,3.3000000000000007,4.300000000000001,81.0,84.67,87.0,0.2,1011.1,14.0,2.4
4,18.0,15.8,19.1,20.8,21.7,2.8000000000000007,5.899999999999999,89.0,91.67,96.0,39.9,1009.03,8.0,1.53
10,13.9,12.3,16.13,18.4,19.2,4.499999999999998,6.899999999999999,63.0,74.67,82.0,2.7,1015.57,27.0,3.57
9,12.3,9.6,15.9,22.8,23.2,10.5,13.6,62.0,81.0,93.0,0.1,1019.77,7.67,0.97
7,15.4,13.5,18.2,23.2,23.4,7.799999999999999,9.899999999999999,53.0,79.33,96.0,0.0,1019.7,12.33,0.5
8,14.4,10.6,17.27,22.7,23.3,8.299999999999999,12.700000000000001,60.0,75.0,89.0,0.0,1020.2,4.67,0.23
9,13.4,11.0,18.43,26.0,26.7,12.6,15.7,51.0,79.0,98.0,0.2,1016.6,8.0,1.43
6,18.6,12.5,21.07,25.8,26.2,7.199999999999999,13.7,61.0,69.0,77.0,0.0,1010.53,15.33,1.03
10,12.9,11.6,16.77,20.4,20.6,7.499999999999998,9.000000000000002,56.0,76.0,89.0,23.900000000000002,1016.6,22.67,1.93
12,10.2,7.0,13.37,18.1,18.6,7.900000000000002,11.600000000000001,48.0,62.0,82.0,0.0,1029.73,21.33,1.43
8,11.0,6.6,15.07,21.6,23.0,10.600000000000001,16.4,44.0,63.33,74.0,0.0,1026.83,12.33,1.87
13,16.1,13.3,21.3,28.8,29.0,12.7,15.7,51.0,65.0,79.0,0.0,1019.23,18.33,1.83
7,20.2,15.7,24.33,32.4,32.9,12.2,17.2,42.0,68.67,83.0,0.0,1015.97,10.67,1.57
10,23.4,18.5,26.2,31.6,32.0,8.200000000000003,13.5,48.0,65.0,78.0,0.0,1015.23,6.33,1.53
5,22.3,18.3,24.8,28.3,28.6,6.0,10.3,50.0,65.33,82.0,0.0,1015.1,24.33,1.63
8,19.2,18.2,21.1,22.3,22.5,3.1000000000000014,4.300000000000001,78.0,84.33,93.0,0.2,1016.47,23.0,1.37
4,17.4,15.7,21.27,27.0,27.8,9.600000000000001,12.100000000000001,65.0,84.0,98.0,0.0,1016.33,19.67,1.07
8,21.6,17.7,25.63,33.4,34.4,11.799999999999997,16.7,45.0,71.67,86.0,0.0,1012.43,20.0,1.53
7,14.6,12.9,20.13,25.2,25.4,10.6,12.499999999999998,74.0,79.67,89.0,0.7,1014.6,16.67,2.23
11,13.2,12.0,16.3,21.7,21.9,8.5,9.899999999999999,59.0,71.0,82.0,0.4,1024.6,17.0,2.07
8,18.0,16.8,18.9,20.1,23.0,2.1000000000000014,6.199999999999999,90.0,92.67,96.0,1.0,1012.53,24.33,1.87
4,12.6,11.9,15.07,17.1,18.1,4.500000000000002,6.200000000000001,63.0,81.67,94.0,18.5,1017.77,27.33,2.03
4,8.8,7.4,11.67,14.0,15.0,5.199999999999999,7.6,73.0,79.67,90.0,0.0,1027.83,30.33,2.7
3,11.4,10.2,14.6,19.4,19.8,7.999999999999998,9.600000000000001,58.0,82.0,95.0,0.0,1026.73,12.33,1.97
7,14.6,13.5,15.37,16.1,16.2,1.5000000000000018,2.6999999999999993,68.0,81.67,95.0,3.8,1018.73,24.33,2.73
13,11.6,10.5,13.67,15.6,16.0,4.0,5.5,61.0,78.67,95.0,8.6,1016.17,27.0,3.2
6,8.6,7.5,11.77,16.0,16.2,7.4,8.7,56.0,77.0,92.0,0.0,1017.17,29.0,3.0
13,8.8,6.6,12.53,16.8,17.0,8.0,10.4,51.0,66.67,82.0,0.0,1019.63,32.0,4.13
9,7.2,5.3,13.0,22.0,22.6,14.8,17.3,43.0,76.33,94.0,0.0,1017.4,21.33,2.4
6,15.0,13.3,17.53,19.9,21.2,4.899999999999999,7.899999999999999,64.0,79.33,93.0,11.0,1010.73,15.33,2.1
12,18.7,17.9,23.43,28.4,29.0,9.7,11.100000000000001,63.0,75.0,86.0,1.5999999999999999,1004.97,27.33,1.83
8,15.4,15.1,18.8,23.0,23.0,7.6,7.9,84.0,90.0,98.0,41.0,1008.5,22.67,2.37
8,10.3,9.6,13.0,16.4,16.4,6.099999999999998,6.799999999999999,45.0,68.33,94.0,1.0,1019.1,28.67,5.0
8,7.2,6.0,10.07,13.0,13.2,5.8,7.199999999999999,59.0,71.67,82.0,0.0,1027.07,18.0,2.1
9,6.0,5.4,9.1,11.8,12.3,5.800000000000001,6.9,62.0,78.0,94.0,0.0,1030.13,18.0,0.33
10,4.8,3.4,8.73,13.4,13.4,8.600000000000001,10.0,47.0,69.33,81.0,0.0,1031.43,10.67,0.77
6,4.0,2.6,8.27,15.2,15.4,11.2,12.8,54.0,81.67,100.0,0.0,1030.47,18.33,1.33
3,8.8,6.4,12.2,18.8,19.0,10.0,12.6,61.0,79.67,94.0,0.0,1029.83,10.67,1.6
8,9.6,8.0,13.77,20.7,20.7,11.1,12.7,56.0,83.33,100.0,0.2,1025.87,22.67,2.0
13,11.0,9.2,16.13,24.2,24.8,13.2,15.600000000000001,58.0,82.33,96.0,0.1,1021.57,27.0,1.2
15,13.6,11.2,19.13,27.4,27.6,13.799999999999999,16.400000000000002,52.0,78.33,93.0,0.0,1015.9,24.33,2.8
4,10.2,8.6,15.9,19.2,19.4,9.0,10.799999999999999,51.0,74.0,94.0,3.2,1018.57,25.67,1.63
5,10.9,9.1,16.43,26.0,26.0,15.1,16.9,58.0,76.67,91.0,0.0,1013.37,15.33,1.1
9,11.2,10.6,13.03,15.1,15.1,3.9000000000000004,4.5,74.0,88.0,97.0,23.500000000000004,1019.4,15.33,2.47
12,11.2,10.2,12.1,12.6,12.7,1.4000000000000004,2.5,83.0,91.33,96.0,16.4,1016.83,22.67,1.33
11,10.8,10.0,12.8,15.6,15.6,4.799999999999999,5.6,69.0,85.67,95.0,2.3000000000000003,1017.27,32.0,1.97
11,10.2,9.6,13.1,18.1,18.1,7.900000000000002,8.500000000000002,73.0,88.0,98.0,0.1,1017.7,30.33,1.57
11,12.8,11.6,13.53,14.6,17.1,1.799999999999999,5.500000000000002,93.0,95.67,97.0,0.0,1018.23,18.0,1.13
7,15.2,15.1,16.23,18.0,18.4,2.8000000000000007,3.299999999999999,94.0,95.67,98.0,8.9,1017.17,24.33,1.5
10,14.1,13.8,15.93,17.5,18.2,3.4000000000000004,4.399999999999999,88.0,94.67,98.0,8.6,1015.73,18.33,1.7
12,14.8,13.7,17.93,22.6,23.3,7.800000000000001,9.600000000000001,68.0,84.33,95.0,0.0,1014.9,15.33,1.47
12,16.7,14.9,17.97,19.2,19.4,2.5,4.499999999999998,86.0,91.33,96.0,13.4,1010.97,12.33,2.6
6,10.8,9.6,12.87,15.2,15.4,4.399999999999999,5.800000000000001,68.0,80.33,94.0,9.2,1021.03,21.33,2.67
9,9.0,7.6,10.53,12.8,13.1,3.8000000000000007,5.5,74.0,79.0,84.0,0.0,1022.17,18.33,1.67
9,10.9,10.4,11.93,13.1,13.2,2.1999999999999993,2.799999999999999,95.0,96.0,98.0,8.8,1019.27,10.67,0.87
5,12.4,11.7,13.87,15.7,16.0,3.299999999999999,4.300000000000001,91.0,94.0,96.0,0.5,1019.6,14.0,2.17
5,15.6,14.6,17.53,21.2,21.9,5.6,7.299999999999999,74.0,87.33,95.0,0.4,1013.37,15.33,2.27
9,13.2,11.8,15.2,18.0,18.2,4.800000000000001,6.399999999999999,70.0,81.0,92.0,0.9,1015.13,27.0,4.23
3,11.7,11.0,12.1,12.7,12.8,1.0,1.8000000000000007,85.0,91.67,96.0,18.9,1023.67,25.67,2.57
4,11.2,11.0,13.0,16.0,16.2,4.800000000000001,5.199999999999999,75.0,88.0,96.0,9.5,1027.97,19.67,2.7
10,11.4,10.6,13.27,16.8,17.1,5.4,6.500000000000002,64.0,84.0,95.0,0.0,1027.83,18.33,1.4
11,9.8,9.3,12.87,18.0,18.2,8.2,8.899999999999999,59.0,81.67,94.0,0.0,1025.0,18.33,1.47
14,8.6,6.8,13.13,19.6,20.2,11.000000000000002,13.399999999999999,51.0,80.0,98.0,0.0,1020.8,24.33,1.63
13,10.7,8.6,16.0,24.8,26.4,14.100000000000001,17.799999999999997,54.0,79.33,95.0,0.0,1016.2,25.67,1.13
12,17.2,14.2,21.87,29.2,29.4,12.0,15.2,47.0,71.33,90.0,0.0,1012.67,20.0,1.8
10,13.8,13.4,16.57,20.5,20.7,6.699999999999999,7.299999999999999,77.0,88.67,95.0,5.1000000000000005,1019.27,14.0,1.63
6,15.8,15.7,17.07,18.2,18.6,2.3999999999999986,2.900000000000002,93.0,95.67,98.0,50.699999999999996,1020.57,9.33,2.47
8,17.7,17.2,20.97,26.7,27.7,9.0,10.5,67.0,87.33,98.0,10.6,1016.9,9.33,0.63
10,16.6,15.1,22.27,30.5,30.5,13.899999999999999,15.4,43.0,74.0,94.0,0.0,1014.03,10.67,0.7
4,21.5,13.4,22.63,23.6,29.2,2.1000000000000014,15.799999999999999,66.0,70.0,73.0,0.0,1010.27,12.33,2.03
9,9.6,9.0,12.63,14.6,15.2,5.0,6.199999999999999,48.0,67.33,93.0,14.5,1020.87,27.0,4.73
10,9.2,5.4,12.87,19.2,19.6,10.0,14.200000000000001,60.0,69.67,84.0,0.0,1021.43,9.33,1.2
10,13.5,10.7,14.07,14.7,16.3,1.1999999999999993,5.600000000000001,77.0,82.33,86.0,0.0,1022.17,18.0,1.9
10,11.1,10.0,12.27,14.3,14.7,3.200000000000001,4.699999999999999,88.0,89.67,93.0,8.3,1029.53,18.33,1.33
6,13.1,12.7,14.17,15.4,15.5,2.3000000000000007,2.8000000000000007,94.0,95.67,98.0,24.0,1027.97,12.33,2.73
11,15.5,14.7,16.77,19.0,20.4,3.5,5.699999999999999,88.0,92.0,96.0,9.2,1021.93,18.33,1.73
7,13.1,12.6,15.17,17.3,18.3,4.200000000000001,5.700000000000001,68.0,80.33,91.0,0.4,1020.13,27.0,1.83
11,13.7,12.1,14.63,16.2,17.5,2.5,5.4,91.0,94.67,98.0,1.4,1015.0,8.0,1.2
7,12.4,11.9,15.2,17.5,17.8,5.1,5.9,54.0,75.67,94.0,0.7,1013.83,28.67,3.83
9,12.6,12.0,15.07,17.9,18.4,5.299999999999999,6.399999999999999,55.0,68.33,83.0,0.0,1017.37,30.33,2.53
12,10.4,8.2,12.97,16.2,17.2,5.799999999999999,9.0,63.0,83.33,98.0,0.0,1021.3,21.33,1.63
11,9.4,7.3,11.9,15.1,15.6,5.699999999999999,8.3,49.0,66.33,79.0,0.0,1024.43,14.0,2.17
5,10.0,6.6,13.8,21.2,21.6,11.2,15.000000000000002,54.0,74.33,85.0,0.0,1022.8,14.0,1.87
8,14.4,13.2,17.87,24.2,24.5,9.799999999999999,11.3,54.0,75.33,89.0,0.0,1017.57,18.33,2.1
7,15.7,14.2,18.13,22.4,22.6,6.699999999999999,8.400000000000002,61.0,81.33,92.0,0.0,1015.23,21.0,1.53
8,11.2,10.1,14.7,18.1,18.3,6.900000000000002,8.200000000000001,55.0,71.0,84.0,0.0,1017.73,30.0,3.1
12,10.8,8.0,14.67,19.6,19.9,8.8,11.899999999999999,52.0,74.0,87.0,0.0,1021.93,27.0,1.5
5,11.2,9.2,16.07,23.8,24.0,12.600000000000001,14.8,42.0,71.67,91.0,0.0,1020.9,18.33,2.03
5,14.0,11.5,14.53,15.2,17.3,1.1999999999999993,5.800000000000001,72.0,83.0,95.0,3.6,1017.7,8.0,1.6
13,10.1,9.8,12.37,15.4,15.4,5.300000000000001,5.6,75.0,85.67,96.0,4.1,1014.87,27.0,2.53
9,9.2,8.8,9.87,10.8,11.1,1.6000000000000014,2.299999999999999,77.0,83.33,96.0,3.5,1015.8,28.67,6.07
4,10.3,9.6,11.53,13.9,14.6,3.5999999999999996,5.0,78.0,87.67,95.0,2.0,1021.4,28.67,3.3
10,13.7,12.4,16.0,19.9,20.3,6.199999999999999,7.9,70.0,87.67,97.0,1.7,1023.13,21.33,1.43
11,14.4,11.6,17.83,23.8,24.0,9.4,12.4,60.0,80.0,91.0,0.0,1019.8,24.33,1.53
4,14.2,10.4,18.33,24.6,24.8,10.400000000000002,14.4,56.0,79.67,96.0,0.1,1016.63,26.0,1.47
11,14.2,11.2,15.6,16.8,17.1,2.6000000000000014,5.900000000000002,61.0,71.67,79.0,0.0,1023.67,16.67,2.93
8,11.4,8.4,14.3,19.6,20.4,8.200000000000001,11.999999999999998,61.0,82.33,96.0,0.0,1027.63,11.0,2.33
10,14.7,11.2,18.23,24.4,24.8,9.7,13.600000000000001,49.0,69.0,79.0,0.0,1026.33,9.33,1.87
3,15.4,10.3,18.73,25.4,25.7,9.999999999999998,15.399999999999999,41.0,65.0,81.0,0.0,1022.47,16.67,1.57
7,16.0,11.4,18.7,22.9,26.6,6.899999999999999,15.200000000000001,63.0,74.0,83.0,0.0,1018.83,10.67,2.57
5,9.0,8.6,11.1,14.0,14.1,5.0,5.5,87.0,89.0,93.0,12.5,1025.47,6.0,1.0
7,9.2,8.5,10.67,13.5,13.6,4.300000000000001,5.1,67.0,83.0,93.0,14.200000000000001,1027.43,19.67,1.07
8,11.7,10.3,12.63,14.2,14.6,2.5,4.299999999999999,85.0,90.0,98.0,10.1,1021.97,20.0,1.3
7,12.4,9.9,14.87,19.4,20.8,6.999999999999998,10.9,54.0,74.67,90.0,1.5,1017.77,30.33,2.9
7,15.2,13.4,17.07,18.4,21.6,3.1999999999999993,8.200000000000001,78.0,89.33,96.0,15.8,1009.13,6.33,1.6
5,11.4,9.7,14.37,16.3,16.6,4.9,6.900000000000002,47.0,70.0,94.0,10.0,1016.73,28.67,5.1
14,8.6,5.2,11.5,14.9,15.3,6.300000000000001,10.100000000000001,49.0,61.0,69.0,0.0,1027.5,27.0,2.67
6,8.8,3.5,13.07,21.2,21.8,12.399999999999999,18.3,35.0,55.33,77.0,0.0,1026.0,12.0,1.03
5,9.8,6.4,15.57,23.8,24.1,14.0,17.700000000000003,43.0,72.33,97.0,0.1,1022.0,24.33,1.67
15,16.6,10.8,21.0,29.4,29.4,12.799999999999997,18.599999999999998,46.0,66.0,78.0,0.0,1017.83,11.33,1.57
9,19.6,15.9,21.63,23.1,23.4,3.5,7.499999999999998,60.0,70.33,78.0,0.0,1014.47,16.67,2.13
11,17.8,16.9,18.1,18.5,18.5,0.6999999999999993,1.6000000000000014,96.0,97.33,98.0,59.0,1014.07,9.33,1.6
7,16.2,14.9,17.0,18.6,19.8,2.400000000000002,4.9,85.0,91.0,96.0,2.3,1016.0,9.33,1.5
5,16.8,15.5,18.33,20.8,21.4,4.0,5.899999999999999,82.0,87.33,90.0,0.8,1019.3,6.0,0.43
8,16.8,14.8,18.53,21.7,22.1,4.899999999999999,7.300000000000001,57.0,80.0,92.0,2.0,1022.53,10.67,1.7
7,13.9,11.7,16.2,19.6,20.9,5.700000000000001,9.2,69.0,87.0,97.0,0.1,1026.33,19.67,0.37
10,11.9,10.1,16.0,22.3,23.2,10.4,13.1,57.0,82.0,95.0,0.1,1026.0,15.33,1.37
8,13.6,11.5,18.37,24.6,25.0,11.000000000000002,13.5,60.0,79.67,95.0,0.0,1020.73,6.0,0.1
6,16.5,13.3,19.73,25.4,25.9,8.899999999999999,12.599999999999998,55.0,75.0,87.0,0.0,1016.57,13.67,0.87
7,17.1,15.6,18.0,19.4,20.2,2.299999999999997,4.6,81.0,86.33,93.0,0.2,1019.43,21.33,0.93
5,15.4,14.5,18.2,23.4,24.0,7.999999999999998,9.5,68.0,79.0,87.0,0.0,1021.83,16.67,0.97
4,18.0,16.5,21.27,25.8,26.2,7.800000000000001,9.7,60.0,80.0,92.0,0.0,1019.0,12.33,0.7
9,17.0,15.2,20.87,26.8,27.0,9.8,11.8,56.0,80.0,98.0,0.0,1018.63,22.67,0.9
4,16.9,15.4,21.13,26.9,27.7,10.0,12.299999999999999,59.0,79.33,90.0,0.0,1016.43,18.33,1.03
