Data Medicao,dia,mês,ano,Tmáxdia
12/22/1997,22,12,1997,"34,2"
12/23/1997,23,12,1997,"28,6"
12/24/1997,24,12,1997,"28,4"
12/25/1997,25,12,1997,"28,8"
12/26/1997,26,12,1997,36
12/27/1997,27,12,1997,"30,4"
12/28/1997,28,12,1997,"27,2"
12/29/1997,29,12,1997,"32,7"
12/30/1997,30,12,1997,"28,6"
12/31/1997,31,12,1997,"26,4"
1/1/1998,1,1,1998,"22,4"
1/2/1998,2,1,1998,"25,2"
1/3/1998,3,1,1998,"28,3"
1/4/1998,4,1,1998,"31,5"
1/5/1998,5,1,1998,"32,8"
1/6/1998,6,1,1998,"25,3"
1/7/1998,7,1,1998,"22,6"
1/8/1998,8,1,1998,"24,8"
1/9/1998,9,1,1998,"27,6"
1/10/1998,10,1,1998,30
1/11/1998,11,1,1998,"32,3"
1/12/1998,12,1,1998,"30,8"
1/13/1998,13,1,1998,"31,3"
1/14/1998,14,1,1998,"32,1"
1/15/1998,15,1,1998,"29,5"
1/16/1998,16,1,1998,"29,1"
1/17/1998,17,1,1998,"31,2"
1/18/1998,18,1,1998,"26,6"
1/19/1998,19,1,1998,28
1/20/1998,20,1,1998,"35,4"
1/21/1998,21,1,1998,"37,6"
1/22/1998,22,1,1998,"29,4"
1/23/1998,23,1,1998,24
1/24/1998,24,1,1998,"28,6"
1/25/1998,25,1,1998,"29,4"
1/26/1998,26,1,1998,28
1/27/1998,27,1,1998,"36,4"
1/28/1998,28,1,1998,"34,3"
1/29/1998,29,1,1998,"24,5"
1/30/1998,30,1,1998,"25,4"
1/31/1998,31,1,1998,null
2/1/1998,1,2,1998,"28,3"
2/2/1998,2,2,1998,29
2/3/1998,3,2,1998,29
2/4/1998,4,2,1998,"28,2"
2/5/1998,5,2,1998,"29,5"
2/6/1998,6,2,1998,"31,8"
2/7/1998,7,2,1998,"27,7"
2/8/1998,8,2,1998,"26,3"
2/9/1998,9,2,1998,"27,2"
2/10/1998,10,2,1998,"22,3"
2/11/1998,11,2,1998,"23,5"
2/12/1998,12,2,1998,"23,9"
2/13/1998,13,2,1998,"26,7"
2/14/1998,14,2,1998,"29,1"
2/15/1998,15,2,1998,"29,5"
2/16/1998,16,2,1998,"29,2"
2/17/1998,17,2,1998,"29,1"
2/18/1998,18,2,1998,"29,7"
2/19/1998,19,2,1998,"30,4"
2/20/1998,20,2,1998,"31,5"
2/21/1998,21,2,1998,"31,8"
2/22/1998,22,2,1998,"27,7"
2/23/1998,23,2,1998,"29,7"
2/24/1998,24,2,1998,"30,2"
2/25/1998,25,2,1998,29
2/26/1998,26,2,1998,"31,8"
2/27/1998,27,2,1998,"24,9"
2/28/1998,28,2,1998,"24,2"
3/1/1998,1,3,1998,"27,5"
3/2/1998,2,3,1998,27
3/3/1998,3,3,1998,"30,6"
3/4/1998,4,3,1998,"33,9"
3/5/1998,5,3,1998,"35,3"
3/6/1998,6,3,1998,"34,5"
3/7/1998,7,3,1998,"34,1"
3/8/1998,8,3,1998,"32,3"
3/9/1998,9,3,1998,"33,1"
3/10/1998,10,3,1998,"27,8"
3/11/1998,11,3,1998,"24,5"
3/12/1998,12,3,1998,"21,1"
3/13/1998,13,3,1998,"24,8"
3/14/1998,14,3,1998,"24,5"
3/15/1998,15,3,1998,"25,2"
3/16/1998,16,3,1998,26
3/17/1998,17,3,1998,"23,8"
3/18/1998,18,3,1998,"23,3"
3/19/1998,19,3,1998,"26,8"
3/20/1998,20,3,1998,"27,1"
3/21/1998,21,3,1998,"26,6"
3/22/1998,22,3,1998,"25,5"
3/23/1998,23,3,1998,"28,2"
3/24/1998,24,3,1998,"28,6"
3/25/1998,25,3,1998,"21,8"
3/26/1998,26,3,1998,21
3/27/1998,27,3,1998,"22,4"
3/28/1998,28,3,1998,"27,9"
3/29/1998,29,3,1998,25
3/30/1998,30,3,1998,"26,1"
3/31/1998,31,3,1998,"26,9"
4/1/1998,1,4,1998,"23,1"
4/2/1998,2,4,1998,23
4/3/1998,3,4,1998,"22,8"
4/4/1998,4,4,1998,"24,5"
4/5/1998,5,4,1998,"26,8"
4/6/1998,6,4,1998,"29,3"
4/7/1998,7,4,1998,"27,5"
4/8/1998,8,4,1998,"23,8"
4/9/1998,9,4,1998,"23,9"
4/10/1998,10,4,1998,28
4/11/1998,11,4,1998,22
4/12/1998,12,4,1998,"26,6"
4/13/1998,13,4,1998,"25,4"
4/14/1998,14,4,1998,"27,6"
4/15/1998,15,4,1998,"24,8"
4/16/1998,16,4,1998,"25,1"
4/17/1998,17,4,1998,"25,1"
4/18/1998,18,4,1998,"21,8"
4/19/1998,19,4,1998,"21,4"
4/20/1998,20,4,1998,"23,1"
4/21/1998,21,4,1998,"25,3"
4/22/1998,22,4,1998,"23,3"
4/23/1998,23,4,1998,"22,9"
4/24/1998,24,4,1998,23
4/25/1998,25,4,1998,"23,7"
4/26/1998,26,4,1998,"24,3"
4/27/1998,27,4,1998,"21,8"
4/28/1998,28,4,1998,"22,6"
4/29/1998,29,4,1998,"19,7"
4/30/1998,30,4,1998,"18,6"
5/1/1998,1,5,1998,"17,8"
5/2/1998,2,5,1998,"20,5"
5/3/1998,3,5,1998,"21,1"
5/4/1998,4,5,1998,"21,7"
5/5/1998,5,5,1998,"21,5"
5/6/1998,6,5,1998,"19,9"
5/7/1998,7,5,1998,"23,1"
5/8/1998,8,5,1998,26
5/9/1998,9,5,1998,"25,8"
5/10/1998,10,5,1998,27
5/11/1998,11,5,1998,"29,2"
5/12/1998,12,5,1998,22
5/13/1998,13,5,1998,"20,3"
5/14/1998,14,5,1998,"19,7"
5/15/1998,15,5,1998,"20,2"
5/16/1998,16,5,1998,"18,4"
5/17/1998,17,5,1998,"19,7"
5/18/1998,18,5,1998,"19,6"
5/19/1998,19,5,1998,"23,5"
5/20/1998,20,5,1998,"23,1"
5/21/1998,21,5,1998,"22,4"
5/22/1998,22,5,1998,"24,1"
5/23/1998,23,5,1998,"25,6"
5/24/1998,24,5,1998,"24,1"
5/25/1998,25,5,1998,"27,2"
5/26/1998,26,5,1998,"24,2"
5/27/1998,27,5,1998,"19,1"
5/28/1998,28,5,1998,"19,3"
5/29/1998,29,5,1998,"19,6"
5/30/1998,30,5,1998,"17,4"
5/31/1998,31,5,1998,"18,8"
6/1/1998,1,6,1998,"19,4"
6/2/1998,2,6,1998,"18,9"
6/3/1998,3,6,1998,"18,1"
6/4/1998,4,6,1998,"18,2"
6/5/1998,5,6,1998,"21,9"
6/6/1998,6,6,1998,"24,1"
6/7/1998,7,6,1998,26
6/8/1998,8,6,1998,"22,6"
6/9/1998,9,6,1998,"23,7"
6/10/1998,10,6,1998,"20,4"
6/11/1998,11,6,1998,"17,7"
6/12/1998,12,6,1998,"15,2"
6/13/1998,13,6,1998,"17,4"
6/14/1998,14,6,1998,"20,6"
6/15/1998,15,6,1998,"21,8"
6/16/1998,16,6,1998,"24,7"
6/17/1998,17,6,1998,"17,6"
6/18/1998,18,6,1998,"16,8"
6/19/1998,19,6,1998,"17,5"
6/20/1998,20,6,1998,"17,9"
6/21/1998,21,6,1998,"18,4"
6/22/1998,22,6,1998,"19,6"
6/23/1998,23,6,1998,16
6/24/1998,24,6,1998,"15,6"
6/25/1998,25,6,1998,"15,5"
6/26/1998,26,6,1998,"18,5"
6/27/1998,27,6,1998,"17,8"
6/28/1998,28,6,1998,"20,4"
6/29/1998,29,6,1998,"25,3"
6/30/1998,30,6,1998,"20,4"
7/1/1998,1,7,1998,"21,8"
7/2/1998,2,7,1998,"15,8"
7/3/1998,3,7,1998,"22,6"
7/4/1998,4,7,1998,"25,6"
7/5/1998,5,7,1998,"26,4"
7/6/1998,6,7,1998,"26,6"
7/7/1998,7,7,1998,"23,1"
7/8/1998,8,7,1998,18
7/9/1998,9,7,1998,16
7/10/1998,10,7,1998,"18,7"
7/11/1998,11,7,1998,"19,3"
7/12/1998,12,7,1998,"19,6"
7/13/1998,13,7,1998,"20,3"
7/14/1998,14,7,1998,"22,3"
7/15/1998,15,7,1998,"22,2"
7/16/1998,16,7,1998,"23,6"
7/17/1998,17,7,1998,"16,8"
7/18/1998,18,7,1998,"17,3"
7/19/1998,19,7,1998,"20,4"
7/20/1998,20,7,1998,"24,2"
7/21/1998,21,7,1998,"20,2"
7/22/1998,22,7,1998,"20,2"
7/23/1998,23,7,1998,"18,4"
7/24/1998,24,7,1998,"22,6"
7/25/1998,25,7,1998,"21,2"
7/26/1998,26,7,1998,"18,6"
7/27/1998,27,7,1998,"20,2"
7/28/1998,28,7,1998,"17,6"
7/29/1998,29,7,1998,"18,2"
7/30/1998,30,7,1998,"17,6"
7/31/1998,31,7,1998,"19,1"
8/1/1998,1,8,1998,"18,1"
8/2/1998,2,8,1998,"19,1"
8/3/1998,3,8,1998,"19,6"
8/4/1998,4,8,1998,"19,2"
8/5/1998,5,8,1998,"17,6"
8/6/1998,6,8,1998,"16,6"
8/7/1998,7,8,1998,"18,6"
8/8/1998,8,8,1998,"24,2"
8/9/1998,9,8,1998,"24,2"
8/10/1998,10,8,1998,"25,2"
8/11/1998,11,8,1998,"21,1"
8/12/1998,12,8,1998,"16,1"
8/13/1998,13,8,1998,"17,8"
8/14/1998,14,8,1998,18
8/15/1998,15,8,1998,"17,5"
8/16/1998,16,8,1998,"23,1"
8/17/1998,17,8,1998,"19,4"
8/18/1998,18,8,1998,"19,6"
8/19/1998,19,8,1998,23
8/20/1998,20,8,1998,"19,8"
8/21/1998,21,8,1998,"16,7"
8/22/1998,22,8,1998,"18,2"
8/23/1998,23,8,1998,25
8/24/1998,24,8,1998,21
8/25/1998,25,8,1998,"17,8"
8/26/1998,26,8,1998,"19,6"
8/27/1998,27,8,1998,18
8/28/1998,28,8,1998,19
8/29/1998,29,8,1998,"20,5"
8/30/1998,30,8,1998,"17,2"
8/31/1998,31,8,1998,22
9/1/1998,1,9,1998,"24,8"
9/2/1998,2,9,1998,29
9/3/1998,3,9,1998,"22,8"
9/4/1998,4,9,1998,19
9/5/1998,5,9,1998,"17,5"
9/6/1998,6,9,1998,"21,9"
9/7/1998,7,9,1998,"18,6"
9/8/1998,8,9,1998,"21,5"
9/9/1998,9,9,1998,17
9/10/1998,10,9,1998,"24,8"
9/11/1998,11,9,1998,"27,4"
9/12/1998,12,9,1998,"20,4"
9/13/1998,13,9,1998,"19,6"
9/14/1998,14,9,1998,"19,4"
9/15/1998,15,9,1998,"17,7"
9/16/1998,16,9,1998,"23,2"
9/17/1998,17,9,1998,22
9/18/1998,18,9,1998,"17,2"
9/19/1998,19,9,1998,"17,8"
9/20/1998,20,9,1998,"17,2"
9/21/1998,21,9,1998,18
9/22/1998,22,9,1998,"19,3"
9/23/1998,23,9,1998,"21,5"
9/24/1998,24,9,1998,"22,2"
9/25/1998,25,9,1998,25
9/26/1998,26,9,1998,24
9/27/1998,27,9,1998,24
9/28/1998,28,9,1998,"20,6"
9/29/1998,29,9,1998,"21,7"
9/30/1998,30,9,1998,"21,6"
10/1/1998,1,10,1998,"23,8"
10/2/1998,2,10,1998,"24,5"
10/3/1998,3,10,1998,24
10/4/1998,4,10,1998,30
10/5/1998,5,10,1998,"22,6"
10/6/1998,6,10,1998,"21,5"
10/7/1998,7,10,1998,"23,2"
10/8/1998,8,10,1998,"21,4"
10/9/1998,9,10,1998,"25,8"
10/10/1998,10,10,1998,"25,3"
10/11/1998,11,10,1998,26
10/12/1998,12,10,1998,"25,4"
10/13/1998,13,10,1998,"25,1"
10/14/1998,14,10,1998,"23,9"
10/15/1998,15,10,1998,"25,2"
10/16/1998,16,10,1998,"20,7"
10/17/1998,17,10,1998,"22,6"
10/18/1998,18,10,1998,"22,6"
10/19/1998,19,10,1998,26
10/20/1998,20,10,1998,"29,9"
10/21/1998,21,10,1998,"31,2"
10/22/1998,22,10,1998,34
10/23/1998,23,10,1998,"26,8"
10/24/1998,24,10,1998,"26,6"
10/25/1998,25,10,1998,21
10/26/1998,26,10,1998,"23,6"
10/27/1998,27,10,1998,"26,4"
10/28/1998,28,10,1998,30
10/29/1998,29,10,1998,"23,2"
10/30/1998,30,10,1998,"24,6"
10/31/1998,31,10,1998,24
11/1/1998,1,11,1998,"22,8"
11/2/1998,2,11,1998,"24,2"
11/3/1998,3,11,1998,"23,5"
11/4/1998,4,11,1998,"26,4"
11/5/1998,5,11,1998,"29,5"
11/6/1998,6,11,1998,"30,2"
11/7/1998,7,11,1998,"26,2"
11/8/1998,8,11,1998,"23,4"
11/9/1998,9,11,1998,"24,3"
11/10/1998,10,11,1998,"21,8"
11/11/1998,11,11,1998,26
11/12/1998,12,11,1998,29
11/13/1998,13,11,1998,"33,1"
11/14/1998,14,11,1998,"33,7"
11/15/1998,15,11,1998,"34,8"
11/16/1998,16,11,1998,"34,4"
11/17/1998,17,11,1998,"29,4"
11/18/1998,18,11,1998,"23,1"
11/19/1998,19,11,1998,"25,2"
11/20/1998,20,11,1998,"28,6"
11/21/1998,21,11,1998,28
11/22/1998,22,11,1998,"29,6"
11/23/1998,23,11,1998,"30,4"
11/24/1998,24,11,1998,30
11/25/1998,25,11,1998,"29,6"
11/26/1998,26,11,1998,"25,8"
11/27/1998,27,11,1998,30
11/28/1998,28,11,1998,"33,2"
11/29/1998,29,11,1998,"30,6"
11/30/1998,30,11,1998,"30,4"
12/1/1998,1,12,1998,"31,8"
12/2/1998,2,12,1998,"33,9"
12/3/1998,3,12,1998,28
12/4/1998,4,12,1998,"29,1"
12/5/1998,5,12,1998,28
12/6/1998,6,12,1998,"24,5"
12/7/1998,7,12,1998,29
12/8/1998,8,12,1998,33
12/9/1998,9,12,1998,"26,5"
12/10/1998,10,12,1998,"23,3"
12/11/1998,11,12,1998,29
12/12/1998,12,12,1998,28
12/13/1998,13,12,1998,"29,4"
12/14/1998,14,12,1998,"29,2"
12/15/1998,15,12,1998,"27,6"
12/16/1998,16,12,1998,"28,7"
12/17/1998,17,12,1998,"23,8"
12/18/1998,18,12,1998,"25,6"
12/19/1998,19,12,1998,"28,2"
12/20/1998,20,12,1998,"31,2"
12/21/1998,21,12,1998,"24,2"
12/22/1998,22,12,1998,24
12/23/1998,23,12,1998,"25,2"
12/24/1998,24,12,1998,"29,5"
12/25/1998,25,12,1998,"32,6"
12/26/1998,26,12,1998,"32,4"
12/27/1998,27,12,1998,"34,5"
12/28/1998,28,12,1998,"34,7"
12/29/1998,29,12,1998,"30,3"
12/30/1998,30,12,1998,"29,2"
12/31/1998,31,12,1998,"31,8"
1/1/1999,1,1,1999,"27,8"
1/2/1999,2,1,1999,33
1/3/1999,3,1,1999,"30,5"
1/4/1999,4,1,1999,"32,3"
1/5/1999,5,1,1999,"28,6"
1/6/1999,6,1,1999,"26,1"
1/7/1999,7,1,1999,"25,4"
1/8/1999,8,1,1999,"29,5"
1/9/1999,9,1,1999,"31,5"
1/10/1999,10,1,1999,"30,1"
1/11/1999,11,1,1999,"27,5"
1/12/1999,12,1,1999,"26,2"
1/13/1999,13,1,1999,"29,6"
1/14/1999,14,1,1999,"26,8"
1/15/1999,15,1,1999,"26,4"
1/16/1999,16,1,1999,"28,6"
1/17/1999,17,1,1999,"32,4"
1/18/1999,18,1,1999,"36,2"
1/19/1999,19,1,1999,33
1/20/1999,20,1,1999,"32,5"
1/21/1999,21,1,1999,"35,2"
1/22/1999,22,1,1999,"33,8"
1/23/1999,23,1,1999,"32,4"
1/24/1999,24,1,1999,"36,4"
1/25/1999,25,1,1999,"35,6"
1/26/1999,26,1,1999,30
1/27/1999,27,1,1999,"31,2"
1/28/1999,28,1,1999,"27,3"
1/29/1999,29,1,1999,31
1/30/1999,30,1,1999,31
1/31/1999,31,1,1999,"32,2"
2/1/1999,1,2,1999,"30,6"
2/2/1999,2,2,1999,"28,4"
2/3/1999,3,2,1999,32
2/4/1999,4,2,1999,"26,2"
2/5/1999,5,2,1999,"27,4"
2/6/1999,6,2,1999,"34,8"
2/7/1999,7,2,1999,"31,6"
2/8/1999,8,2,1999,"24,4"
2/9/1999,9,2,1999,25
2/10/1999,10,2,1999,"27,8"
2/11/1999,11,2,1999,"26,4"
2/12/1999,12,2,1999,29
2/13/1999,13,2,1999,"30,6"
2/14/1999,14,2,1999,"29,4"
2/15/1999,15,2,1999,"30,2"
2/16/1999,16,2,1999,"30,2"
2/17/1999,17,2,1999,28
2/18/1999,18,2,1999,"28,8"
2/19/1999,19,2,1999,"29,8"
2/20/1999,20,2,1999,31
2/21/1999,21,2,1999,"31,2"
2/22/1999,22,2,1999,"29,6"
2/23/1999,23,2,1999,"31,2"
2/24/1999,24,2,1999,"31,6"
2/25/1999,25,2,1999,"30,4"
2/26/1999,26,2,1999,"30,1"
2/27/1999,27,2,1999,"30,3"
2/28/1999,28,2,1999,"31,6"
3/1/1999,1,3,1999,"35,6"
3/2/1999,2,3,1999,"36,7"
3/3/1999,3,3,1999,"33,7"
3/4/1999,4,3,1999,"33,4"
3/5/1999,5,3,1999,"32,8"
3/6/1999,6,3,1999,"34,2"
3/7/1999,7,3,1999,"34,8"
3/8/1999,8,3,1999,"34,2"
3/9/1999,9,3,1999,36
3/10/1999,10,3,1999,"33,6"
3/11/1999,11,3,1999,"28,2"
3/12/1999,12,3,1999,27
3/13/1999,13,3,1999,"28,9"
3/14/1999,14,3,1999,"30,7"
3/15/1999,15,3,1999,"31,5"
3/16/1999,16,3,1999,"32,5"
3/17/1999,17,3,1999,33
3/18/1999,18,3,1999,34
3/19/1999,19,3,1999,"35,2"
3/20/1999,20,3,1999,"30,4"
3/21/1999,21,3,1999,"27,2"
3/22/1999,22,3,1999,"30,3"
3/23/1999,23,3,1999,"33,2"
3/24/1999,24,3,1999,"34,4"
3/25/1999,25,3,1999,"31,4"
3/26/1999,26,3,1999,"30,1"
3/27/1999,27,3,1999,"28,8"
3/28/1999,28,3,1999,"33,8"
3/29/1999,29,3,1999,"22,8"
3/30/1999,30,3,1999,"26,2"
3/31/1999,31,3,1999,"26,2"
4/1/1999,1,4,1999,"20,6"
4/2/1999,2,4,1999,"25,2"
4/3/1999,3,4,1999,"23,6"
4/4/1999,4,4,1999,"32,5"
4/5/1999,5,4,1999,"30,7"
4/6/1999,6,4,1999,"23,6"
4/7/1999,7,4,1999,"19,2"
4/8/1999,8,4,1999,"22,8"
4/9/1999,9,4,1999,"24,8"
4/10/1999,10,4,1999,"25,8"
4/11/1999,11,4,1999,"24,4"
4/12/1999,12,4,1999,"25,2"
4/13/1999,13,4,1999,"23,8"
4/14/1999,14,4,1999,"26,4"
4/15/1999,15,4,1999,"23,4"
4/16/1999,16,4,1999,"20,8"
4/17/1999,17,4,1999,"16,7"
4/18/1999,18,4,1999,18
4/19/1999,19,4,1999,"20,5"
4/20/1999,20,4,1999,"21,9"
4/21/1999,21,4,1999,"24,3"
4/22/1999,22,4,1999,"25,8"
4/23/1999,23,4,1999,"29,6"
4/24/1999,24,4,1999,24
4/25/1999,25,4,1999,24
4/26/1999,26,4,1999,"24,8"
4/27/1999,27,4,1999,"25,8"
4/28/1999,28,4,1999,"25,4"
4/29/1999,29,4,1999,"23,4"
4/30/1999,30,4,1999,"23,1"
5/1/1999,1,5,1999,"25,2"
5/2/1999,2,5,1999,"29,6"
5/3/1999,3,5,1999,"29,3"
5/4/1999,4,5,1999,28
5/5/1999,5,5,1999,"22,2"
5/6/1999,6,5,1999,"22,4"
5/7/1999,7,5,1999,"21,1"
5/8/1999,8,5,1999,22
5/9/1999,9,5,1999,"21,4"
5/10/1999,10,5,1999,"24,2"
5/11/1999,11,5,1999,"25,8"
5/12/1999,12,5,1999,"21,4"
5/13/1999,13,5,1999,"20,4"
5/14/1999,14,5,1999,"21,5"
5/15/1999,15,5,1999,"23,4"
5/16/1999,16,5,1999,"24,4"
5/17/1999,17,5,1999,"25,2"
5/18/1999,18,5,1999,"20,5"
5/19/1999,19,5,1999,16
5/20/1999,20,5,1999,"19,2"
5/21/1999,21,5,1999,"17,5"
5/22/1999,22,5,1999,"17,8"
5/23/1999,23,5,1999,"20,6"
5/24/1999,24,5,1999,"19,4"
5/25/1999,25,5,1999,20
5/26/1999,26,5,1999,18
5/27/1999,27,5,1999,"19,6"
5/28/1999,28,5,1999,"18,4"
5/29/1999,29,5,1999,"18,4"
5/30/1999,30,5,1999,"16,8"
5/31/1999,31,5,1999,17
6/1/1999,1,6,1999,"18,8"
6/2/1999,2,6,1999,"17,2"
6/3/1999,3,6,1999,"18,8"
6/4/1999,4,6,1999,"14,8"
6/5/1999,5,6,1999,"14,6"
6/6/1999,6,6,1999,"15,2"
6/7/1999,7,6,1999,"18,3"
6/8/1999,8,6,1999,"22,2"
6/9/1999,9,6,1999,"17,5"
6/10/1999,10,6,1999,17
6/11/1999,11,6,1999,17
6/12/1999,12,6,1999,"13,6"
6/13/1999,13,6,1999,"16,7"
6/14/1999,14,6,1999,"20,4"
6/15/1999,15,6,1999,"21,3"
6/16/1999,16,6,1999,"22,2"
6/17/1999,17,6,1999,19
6/18/1999,18,6,1999,"16,8"
6/19/1999,19,6,1999,18
6/20/1999,20,6,1999,"22,2"
6/21/1999,21,6,1999,"22,2"
6/22/1999,22,6,1999,"20,4"
6/23/1999,23,6,1999,"20,2"
6/24/1999,24,6,1999,"18,6"
6/25/1999,25,6,1999,21
6/26/1999,26,6,1999,"21,8"
6/27/1999,27,6,1999,18
6/28/1999,28,6,1999,"25,6"
6/29/1999,29,6,1999,"21,8"
6/30/1999,30,6,1999,15
7/1/1999,1,7,1999,"18,2"
7/2/1999,2,7,1999,"16,8"
7/3/1999,3,7,1999,16
7/4/1999,4,7,1999,"14,2"
7/5/1999,5,7,1999,"15,6"
7/6/1999,6,7,1999,"20,1"
7/7/1999,7,7,1999,"19,9"
7/8/1999,8,7,1999,"16,4"
7/9/1999,9,7,1999,"17,2"
7/10/1999,10,7,1999,"21,8"
7/11/1999,11,7,1999,23
7/12/1999,12,7,1999,25
7/13/1999,13,7,1999,"23,8"
7/14/1999,14,7,1999,"25,5"
7/15/1999,15,7,1999,"25,5"
7/16/1999,16,7,1999,"18,2"
7/17/1999,17,7,1999,"13,2"
7/18/1999,18,7,1999,"11,4"
7/19/1999,19,7,1999,"13,4"
7/20/1999,20,7,1999,"16,6"
7/21/1999,21,7,1999,"16,4"
7/22/1999,22,7,1999,"16,8"
7/23/1999,23,7,1999,"17,9"
7/24/1999,24,7,1999,"16,6"
7/25/1999,25,7,1999,"24,2"
7/26/1999,26,7,1999,"21,4"
7/27/1999,27,7,1999,"17,8"
7/28/1999,28,7,1999,20
7/29/1999,29,7,1999,"24,4"
7/30/1999,30,7,1999,"19,2"
7/31/1999,31,7,1999,"15,8"
8/1/1999,1,8,1999,20
8/2/1999,2,8,1999,"21,9"
8/3/1999,3,8,1999,"19,8"
8/4/1999,4,8,1999,"24,2"
8/5/1999,5,8,1999,"26,6"
8/6/1999,6,8,1999,"29,7"
8/7/1999,7,8,1999,"21,6"
8/8/1999,8,8,1999,"14,4"
8/9/1999,9,8,1999,"18,8"
8/10/1999,10,8,1999,"26,1"
8/11/1999,11,8,1999,"29,2"
8/12/1999,12,8,1999,"21,8"
8/13/1999,13,8,1999,"14,6"
8/14/1999,14,8,1999,"13,2"
8/15/1999,15,8,1999,"13,8"
8/16/1999,16,8,1999,17
8/17/1999,17,8,1999,"20,1"
8/18/1999,18,8,1999,"22,9"
8/19/1999,19,8,1999,"25,4"
8/20/1999,20,8,1999,"28,4"
8/21/1999,21,8,1999,"29,3"
8/22/1999,22,8,1999,"22,1"
8/23/1999,23,8,1999,"16,8"
8/24/1999,24,8,1999,"24,9"
8/25/1999,25,8,1999,"26,4"
8/26/1999,26,8,1999,20
8/27/1999,27,8,1999,14
8/28/1999,28,8,1999,"19,4"
8/29/1999,29,8,1999,"20,8"
8/30/1999,30,8,1999,"27,6"
8/31/1999,31,8,1999,"29,2"
9/1/1999,1,9,1999,"22,4"
9/2/1999,2,9,1999,"21,6"
9/3/1999,3,9,1999,"19,3"
9/4/1999,4,9,1999,"18,9"
9/5/1999,5,9,1999,"21,2"
9/6/1999,6,9,1999,"28,2"
9/7/1999,7,9,1999,34
9/8/1999,8,9,1999,21
9/9/1999,9,9,1999,"19,8"
9/10/1999,10,9,1999,"19,6"
9/11/1999,11,9,1999,"19,6"
9/12/1999,12,9,1999,"24,2"
9/13/1999,13,9,1999,27
9/14/1999,14,9,1999,"20,6"
9/15/1999,15,9,1999,"19,8"
9/16/1999,16,9,1999,"24,2"
9/17/1999,17,9,1999,23
9/18/1999,18,9,1999,28
9/19/1999,19,9,1999,"19,7"
9/20/1999,20,9,1999,"26,4"
9/21/1999,21,9,1999,21
9/22/1999,22,9,1999,21
9/23/1999,23,9,1999,"20,8"
9/24/1999,24,9,1999,"22,8"
9/25/1999,25,9,1999,"23,7"
9/26/1999,26,9,1999,"22,8"
9/27/1999,27,9,1999,"21,6"
9/28/1999,28,9,1999,24
9/29/1999,29,9,1999,"19,5"
9/30/1999,30,9,1999,"23,7"
10/1/1999,1,10,1999,"17,2"
10/2/1999,2,10,1999,"17,4"
10/3/1999,3,10,1999,"15,4"
10/4/1999,4,10,1999,"15,8"
10/5/1999,5,10,1999,"20,6"
10/6/1999,6,10,1999,24
10/7/1999,7,10,1999,"17,9"
10/8/1999,8,10,1999,"19,9"
10/9/1999,9,10,1999,"19,8"
10/10/1999,10,10,1999,"21,1"
10/11/1999,11,10,1999,"24,2"
10/12/1999,12,10,1999,"22,4"
10/13/1999,13,10,1999,"18,8"
10/14/1999,14,10,1999,"18,8"
10/15/1999,15,10,1999,"27,9"
10/16/1999,16,10,1999,"20,6"
10/17/1999,17,10,1999,"24,7"
10/18/1999,18,10,1999,"27,4"
10/19/1999,19,10,1999,"29,2"
10/20/1999,20,10,1999,"26,2"
10/21/1999,21,10,1999,"26,6"
10/22/1999,22,10,1999,"23,1"
10/23/1999,23,10,1999,"25,1"
10/24/1999,24,10,1999,"25,9"
10/25/1999,25,10,1999,"23,2"
10/26/1999,26,10,1999,"23,9"
10/27/1999,27,10,1999,29
10/28/1999,28,10,1999,"29,4"
10/29/1999,29,10,1999,"29,6"
10/30/1999,30,10,1999,"26,7"
10/31/1999,31,10,1999,"23,4"
11/1/1999,1,11,1999,"26,1"
11/2/1999,2,11,1999,"21,4"
11/3/1999,3,11,1999,"27,6"
11/4/1999,4,11,1999,"19,8"
11/5/1999,5,11,1999,"19,6"
11/6/1999,6,11,1999,"26,4"
11/7/1999,7,11,1999,"29,4"
11/8/1999,8,11,1999,"21,8"
11/9/1999,9,11,1999,"19,2"
11/10/1999,10,11,1999,"20,6"
11/11/1999,11,11,1999,"26,2"
11/12/1999,12,11,1999,"28,7"
11/13/1999,13,11,1999,"25,1"
11/14/1999,14,11,1999,"26,9"
11/15/1999,15,11,1999,"26,2"
11/16/1999,16,11,1999,"26,2"
11/17/1999,17,11,1999,"27,3"
11/18/1999,18,11,1999,29
11/19/1999,19,11,1999,"29,5"
11/20/1999,20,11,1999,"28,4"
11/21/1999,21,11,1999,"29,8"
11/22/1999,22,11,1999,"27,2"
11/23/1999,23,11,1999,"30,2"
11/24/1999,24,11,1999,"28,8"
11/25/1999,25,11,1999,30
11/26/1999,26,11,1999,"27,6"
11/27/1999,27,11,1999,"25,3"
11/28/1999,28,11,1999,"26,6"
11/29/1999,29,11,1999,"30,8"
11/30/1999,30,11,1999,"29,1"
12/1/1999,1,12,1999,"30,4"
12/2/1999,2,12,1999,35
12/3/1999,3,12,1999,"25,4"
12/4/1999,4,12,1999,"30,8"
12/5/1999,5,12,1999,"31,4"
12/6/1999,6,12,1999,"21,4"
12/7/1999,7,12,1999,"22,3"
12/8/1999,8,12,1999,"27,5"
12/9/1999,9,12,1999,"24,1"
12/10/1999,10,12,1999,"27,2"
12/11/1999,11,12,1999,30
12/12/1999,12,12,1999,"28,5"
