Nome: PORTO ALEGRE
Codigo Estacao: 83967
Latitude: -30.05361111
Longitude: -51.17472221
Altitude: 41.18
Situacao: Operante
Data Inicial: 1996-01-01
Data Final: 2022-12-31
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, HORARIA(mB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(codigo);VENTO, VELOCIDADE HORARIA(m/s);
1996-06-23;1800;0;null;14,5;68;27;1,3;
1996-06-24;0000;0;null;9,2;83;18;,3;
1996-06-24;1200;0;null;3,8;93;0;0;
1996-06-24;1800;0;null;15,8;55;27;,2;
1996-06-25;0000;0;null;9,4;91;14;,3;
1996-06-25;1200;0;null;9,5;93;0;0;
1996-06-25;1800;0;null;13,8;60;18;3;
1996-06-26;0000;0;null;11,7;69;9;1;
1996-06-26;1200;4,6;null;8,6;94;18;1;
1996-06-26;1800;27;null;9,2;94;18;2,3;
1996-06-27;0000;7,2;null;10,4;94;18;1;
1996-06-27;1200;7;null;10,7;97;18;3;
1996-06-27;1800;6,3;null;11,3;87;27;2,5;
1996-06-28;0000;6,2;null;10;94;18;1,8;
1996-06-28;1200;6;null;8,4;88;23;2,3;
1996-06-28;1800;,6;null;9,7;88;23;1,5;
1996-06-29;0000;,9;null;8,5;84;18;3,3;
1996-06-29;1200;0;null;3,6;89;27;1,6;
1996-06-29;1800;0;null;9,4;61;23;4,6;
1996-06-30;0000;0;null;5;82;0;0;
1996-06-30;1200;0;null;1,6;92;0;0;
1996-06-30;1800;0;null;12,9;54;9;1;
1996-07-01;0000;0;null;7,5;78;9;2;
1996-07-01;1200;0;null;4,2;85;14;,8;
1996-07-01;1800;0;null;20;56;9;,7;
1996-07-02;0000;0;null;14,4;81;14;1,3;
1996-07-02;1200;0;null;11,3;91;18;,5;
1996-07-02;1800;1,8;null;13,4;89;9;,7;
1996-07-03;0000;10,8;null;14;97;0;0;
1996-07-03;1200;,2;null;11;97;32;2;
1996-07-03;1800;0;null;15,7;59;32;3;
1996-07-04;0000;0;null;9,8;89;32;,7;
1996-07-04;1200;0;null;6,2;86;23;1,3;
1996-07-04;1800;0;null;11,4;57;18;1;
1996-07-05;0000;0;null;5,3;93;18;,5;
1996-07-05;1200;0;null;5,6;90;32;,8;
1996-07-05;1800;0;null;13;74;14;1;
1996-07-06;0000;0;null;10,4;92;0;0;
1996-07-06;1200;0;null;9,3;94;18;,8;
1996-07-06;1800;0;null;16;69;18;3,3;
1996-07-07;0000;0;null;13,4;77;14;2,5;
1996-07-07;1200;0;null;13,8;88;14;3,3;
1996-07-07;1800;0;null;19,1;64;14;3,6;
1996-07-08;0000;0;null;15,6;82;14;3,1;
1996-07-08;1200;5,2;null;14,2;95;18;3,3;
1996-07-08;1800;0;null;16,8;81;9;3,6;
1996-07-09;0000;0;null;15,1;78;9;3,1;
1996-07-09;1200;0;null;15,3;92;0;0;
1996-07-09;1800;0;null;22,3;63;23;1,3;
1996-07-10;0000;3,1;null;15,3;90;27;7;
1996-07-10;1200;0;null;11,8;68;36;4,6;
1996-07-10;1800;0;null;13,1;61;32;5,8;
1996-07-11;0000;0;null;11;71;27;3,6;
1996-07-11;1200;,3;null;10,3;93;27;6,5;
1996-07-11;1800;0;null;14,2;69;27;5;
1996-07-12;0000;0;null;11,7;84;27;2,5;
1996-07-12;1200;0;null;10,4;82;32;1,6;
1996-07-12;1800;0;null;17,2;55;32;3,3;
1996-07-13;0000;0;null;11,7;86;0;0;
1996-07-13;1200;0;null;7,4;94;0;0;
1996-07-13;1800;0;null;19,7;49;27;1,3;
1996-07-14;0000;0;null;14,3;77;0;0;
1996-07-14;1200;0;null;11,8;73;18;,3;
1996-07-14;1800;0;null;13,8;54;23;2;
1996-07-15;0000;0;null;10,1;62;18;6,3;
1996-07-15;1200;0;null;6;96;27;,8;
1996-07-15;1800;0;null;12,2;53;23;1,6;
1996-07-16;0000;0;null;6,9;83;14;,8;
1996-07-16;1200;0;null;3,5;93;0;0;
1996-07-16;1800;0;null;15,2;58;18;1,3;
1996-07-17;0000;0;null;8,2;90;14;1,6;
1996-07-17;1200;0;null;7,6;97;9;,8;
1996-07-17;1800;0;null;16,6;62;18;,7;
1996-07-18;0000;0;null;11,2;89;14;1;
1996-07-18;1200;0;null;9;97;0;0;
1996-07-18;1800;0;null;19;63;0;0;
1996-07-19;0000;0;null;15,3;83;9;,3;
1996-07-19;1200;0;null;13,8;93;0;0;
1996-07-19;1800;0;null;23,1;65;27;1,8;
1996-07-20;0000;0;null;14,3;81;0;0;
1996-07-20;1200;0;null;13,7;91;0;0;
1996-07-20;1800;0;null;21,3;47;32;3,5;
1996-07-21;0000;0;null;10;53;18;7,5;
1996-07-21;1200;0;null;5,8;72;23;9,5;
1996-07-21;1800;0;null;9,5;55;23;2,3;
1996-07-22;0000;0;null;9;61;23;2,6;
1996-07-22;1200;0;null;7,2;91;0;0;
1996-07-22;1800;0;null;10,6;79;14;2;
1996-07-23;0000;0;null;9;93;9;,8;
1996-07-23;1200;0;null;8,3;86;0;0;
1996-07-23;1800;0;null;18,5;52;18;1;
1996-07-24;0000;0;null;11,6;91;14;1;
1996-07-24;1200;0;null;9,8;84;0;0;
1996-07-24;1800;0;null;18,9;59;27;,5;
1996-07-25;0000;0;null;12,8;80;9;,7;
1996-07-25;1200;0;null;10,1;98;0;0;
1996-07-25;1800;0;null;12,8;80;18;1,6;
1996-07-26;0000;0;null;10,8;88;18;1,6;
1996-07-26;1200;3,3;null;9,4;91;18;,8;
1996-07-26;1800;0;null;11;89;27;,7;
1996-07-27;0000;0;null;10,1;89;0;0;
1996-07-27;1200;0;null;5,6;96;0;0;
1996-07-27;1800;0;null;14,1;58;27;,3;
1996-07-28;0000;0;null;7,4;92;32;,3;
1996-07-28;1200;0;null;6,8;97;27;,8;
1996-07-28;1800;0;null;15,1;68;27;,5;
1996-07-29;0000;0;null;9;87;9;,7;
1996-07-29;1200;0;null;7,4;88;0;0;
1996-07-29;1800;0;null;17,5;43;14;2;
1996-07-30;0000;0;null;9,7;73;9;,5;
1996-07-30;1200;0;null;7,3;91;0;0;
1996-07-30;1800;0;null;18,2;49;9;2,8;
1996-07-31;0000;0;null;11,4;76;14;2,6;
1996-07-31;1200;0;null;9,6;86;0;0;
1996-07-31;1800;0;null;20,1;61;18;1,3;
1996-08-01;0000;0;null;12,3;89;0;0;
1996-08-01;1200;,1;null;11,4;100;0;0;
1996-08-01;1800;0;null;17,7;76;14;2,3;
1996-08-02;0000;0;null;11,9;97;9;,8;
1996-08-02;1200;,2;null;9,2;97;0;0;
1996-08-02;1800;0;null;21,5;74;14;1,8;
1996-08-03;0000;0;null;13,6;87;14;3,8;
1996-08-03;1200;0;null;9,4;91;0;0;
1996-08-03;1800;0;null;24,6;43;23;,3;
1996-08-04;0000;0;null;16,2;83;14;1,6;
1996-08-04;1200;0;null;11,8;82;0;0;
1996-08-04;1800;0;null;26,5;35;36;,5;
1996-08-05;0000;0;null;16;77;14;1,3;
1996-08-05;1200;0;null;14;84;0;0;
1996-08-05;1800;0;null;27,1;39;9;2;
1996-08-06;0000;0;null;16;73;18;2,1;
1996-08-06;1200;0;null;12,7;94;14;4,6;
1996-08-06;1800;0;null;16,7;80;14;3;
1996-08-07;0000;3,3;null;15,2;94;0;0;
1996-08-07;1200;19,9;null;15,4;95;5;,5;
1996-08-07;1800;0;null;16;91;18;,5;
1996-08-08;0000;0;null;13;94;14;2,5;
1996-08-08;1200;0;null;12,5;98;0;0;
1996-08-08;1800;0;null;18;84;9;1,3;
1996-08-09;0000;0;null;15,4;97;27;,3;
1996-08-09;1200;24,9;null;18;97;36;,8;
1996-08-09;1800;0;null;19,7;89;27;2;
1996-08-10;0000;0;null;13,5;93;23;11,6;
1996-08-10;1200;0;null;11,2;81;18;3;
1996-08-10;1800;0;null;16,8;42;27;,3;
1996-08-11;0000;0;null;9;89;14;2;
1996-08-11;1200;0;null;8,8;93;0;0;
1996-08-11;1800;0;null;21,2;46;18;1,6;
1996-08-12;0000;0;null;13,2;86;9;4;
1996-08-12;1200;0;null;11;94;9;,8;
1996-08-12;1800;0;null;22;52;14;2,5;
1996-08-13;0000;0;null;14,8;86;18;2,1;
1996-08-13;1200;1,2;null;14,4;83;9;,8;
1996-08-13;1800;11;null;17,1;88;5;5,1;
1996-08-14;0000;0;null;17,6;85;5;2;
1996-08-14;1200;17,1;null;16;91;27;3,3;
1996-08-14;1800;0;null;17,4;79;27;,5;
1996-08-15;0000;0;null;12,6;97;14;,5;
1996-08-15;1200;0;null;11,1;100;0;0;
1996-08-15;1800;0;null;17,9;48;23;2,5;
1996-08-16;0000;0;null;10,8;82;9;,5;
1996-08-16;1200;0;null;8,8;89;0;0;
1996-08-16;1800;0;null;19,8;41;9;1,6;
1996-08-17;0000;0;null;12,3;86;9;2,5;
1996-08-17;1200;0;null;10,6;97;5;,8;
1996-08-17;1800;0;null;22,2;46;0;0;
1996-08-18;0000;0;null;15,8;83;9;,3;
1996-08-18;1200;0;null;11,4;82;27;,8;
1996-08-18;1800;0;null;26,7;50;14;,8;
1996-08-19;0000;0;null;17;73;18;1;
1996-08-19;1200;0;null;14,8;84;14;,8;
1996-08-19;1800;0;null;29,4;35;27;,8;
1996-08-20;0000;0;null;18,6;76;9;,3;
1996-08-20;1200;0;null;18,4;71;0;0;
1996-08-20;1800;0;null;29;42;36;1,6;
1996-08-21;0000;0;null;19,8;76;9;1;
1996-08-21;1200;0;null;18;80;18;,8;
1996-08-21;1800;0;null;21,8;77;18;,5;
1996-08-22;0000;0;null;18;94;9;1,6;
1996-08-22;1200;0;null;15,8;97;0;0;
1996-08-22;1800;0;null;24,8;64;14;2,5;
1996-08-23;0000;0;null;17,8;91;18;,3;
1996-08-23;1200;0;null;15,8;95;9;,8;
1996-08-23;1800;0;null;27,4;54;14;1,3;
1996-08-24;0000;0;null;18,2;86;9;3,3;
1996-08-24;1200;0;null;22;56;0;0;
1996-08-24;1800;0;null;30;45;5;2,1;
1996-08-25;0000;0;null;22,7;69;14;2;
1996-08-25;1200;0;null;21,8;69;0;0;
1996-08-25;1800;0;null;33,1;37;32;2;
1996-08-26;0000;,7;null;22,5;82;14;2,8;
1996-08-26;1200;8,6;null;15,1;96;18;1,6;
1996-08-26;1800;11;null;15,2;94;18;2,6;
1996-08-27;0000;4;null;13;90;18;2,8;
1996-08-27;1200;16;null;10,8;94;0;0;
1996-08-27;1800;11,7;null;12,7;94;14;,7;
1996-08-28;0000;6,3;null;11,9;93;14;2,8;
1996-08-28;1200;,4;null;12,4;83;27;,8;
1996-08-28;1800;0;null;16,8;44;18;2;
1996-08-29;0000;0;null;11,6;75;14;,7;
1996-08-29;1200;0;null;11;77;0;0;
1996-08-29;1800;0;null;18,9;48;14;2;
1996-08-30;0000;0;null;11,8;78;18;,5;
1996-08-30;1200;0;null;13,8;73;9;2;
1996-08-30;1800;0;null;17,6;74;9;,8;
1996-08-31;0000;6,7;null;14,8;95;0;0;
1996-08-31;1200;13,6;null;17,2;95;9;,5;
1996-08-31;1800;1,3;null;19;94;32;,8;
1996-09-01;0000;3;null;16,8;95;27;1,5;
1996-09-01;1200;2,9;null;14;95;27;1,3;
1996-09-01;1800;4;null;20,2;65;32;1,3;
1996-09-02;0000;0;null;14,2;88;9;,7;
1996-09-02;1200;0;null;13,4;93;14;,8;
1996-09-02;1800;0;null;20,6;64;18;3;
1996-09-03;0000;0;null;11,8;78;9;1,3;
1996-09-03;1200;0;null;13,9;83;9;7;
1996-09-03;1800;7,1;null;12,8;92;23;3,3;
1996-09-04;0000;2,7;null;10,1;94;23;1,6;
1996-09-04;1200;,3;null;10,6;65;27;3,6;
1996-09-04;1800;0;null;16,8;35;36;3;
1996-09-05;0000;0;null;14,6;43;36;4,8;
1996-09-05;1200;0;null;10,1;74;0;0;
1996-09-05;1800;0;null;17,7;31;27;4,6;
1996-09-06;0000;0;null;12,8;54;0;0;
1996-09-06;1200;0;null;11;63;27;,8;
1996-09-06;1800;0;null;14,8;55;14;3,3;
1996-09-07;0000;0;null;9,8;74;9;,8;
1996-09-07;1200;0;null;14;71;9;,8;
1996-09-07;1800;0;null;24,2;49;9;,5;
1996-09-08;0000;0;null;17,4;79;5;,5;
1996-09-08;1200;2,1;null;16,2;89;5;1,3;
1996-09-08;1800;12,4;null;15,5;97;0;0;
1996-09-09;0000;,2;null;15,2;64;23;3,3;
1996-09-09;1200;0;null;10,2;71;27;3,3;
1996-09-09;1800;0;null;15,8;44;32;4;
1996-09-10;0000;0;null;10,5;73;0;0;
1996-09-10;1200;0;null;10,3;69;23;,1;
1996-09-10;1800;0;null;17,3;40;27;,1;
1996-09-11;0000;0;null;10,8;63;14;2;
1996-09-11;1200;0;null;12,6;76;9;2;
1996-09-11;1800;0;null;19,8;47;14;4;
1996-09-12;0000;0;null;13,7;72;5;4,5;
1996-09-12;1200;0;null;16;64;9;,3;
1996-09-12;1800;0;null;22,5;52;9;3;
1996-09-13;0000;0;null;15,8;87;18;1,6;
1996-09-13;1200;0;null;14,8;93;5;,8;
1996-09-13;1800;0;null;26;59;14;,2;
1996-09-14;0000;0;null;17,8;89;9;,5;
1996-09-14;1200;0;null;21,5;69;0;0;
1996-09-14;1800;0;null;23;79;18;1;
1996-09-15;0000;0;null;20,4;88;14;,5;
1996-09-15;1200;0;null;20,9;73;0;0;
1996-09-15;1800;0;null;28;53;9;,3;
1996-09-16;0000;0;null;19,2;82;9;,8;
1996-09-16;1200;4,6;null;15;93;23;13,1;
1996-09-16;1800;,9;null;16,5;91;18;3,6;
1996-09-17;0000;,6;null;15;82;18;,5;
1996-09-17;1200;0;null;16;61;9;2,1;
1996-09-17;1800;0;null;18,2;55;9;2,6;
1996-09-18;0000;0;null;12,8;82;14;2,3;
1996-09-18;1200;0;null;16,6;58;9;2;
1996-09-18;1800;0;null;22,6;48;9;2,8;
1996-09-19;0000;0;null;17;67;9;3,8;
1996-09-19;1200;0;null;17,3;52;5;1;
1996-09-19;1800;0;null;25,5;47;36;,8;
1996-09-20;0000;0;null;19,2;71;18;,3;
1996-09-20;1200;0;null;20;60;36;1,6;
1996-09-20;1800;0;null;26,4;59;14;2,3;
1996-09-21;0000;0;null;20,3;65;14;1,6;
1996-09-21;1200;0;null;17,8;91;18;,8;
1996-09-21;1800;0;null;30,4;48;18;2,3;
1996-09-22;0000;0;null;18,4;92;0;0;
1996-09-22;1200;0;null;18,6;88;27;1,3;
1996-09-22;1800;0;null;19,9;82;18;1,6;
1996-09-23;0000;6,4;null;17,6;95;0;0;
1996-09-23;1200;4,7;null;17,8;95;18;2;
1996-09-23;1800;0;null;18,3;90;14;3,6;
1996-09-24;0000;,8;null;15;93;18;,5;
1996-09-24;1200;1;null;17;75;14;10;
1996-09-24;1800;0;null;16,4;73;14;5,1;
1996-09-25;0000;4,8;null;14;86;14;4,1;
1996-09-25;1200;9,5;null;12,8;95;18;3,6;
1996-09-25;1800;,2;null;15,2;80;18;3,5;
1996-09-26;0000;,2;null;13,8;95;14;3,8;
1996-09-26;1200;13,5;null;15;97;14;8,3;
1996-09-26;1800;,3;null;16,5;92;9;3;
1996-09-27;0000;1,8;null;15,6;89;18;3,6;
1996-09-27;1200;20,3;null;16,2;97;9;2,5;
1996-09-27;1800;16;null;17,2;94;14;3,6;
1996-09-28;0000;3,7;null;16,3;98;9;5,8;
1996-09-28;1200;8,6;null;17,3;97;0;0;
1996-09-28;1800;,2;null;22;79;0;0;
1996-09-29;0000;0;null;18,3;96;0;0;
1996-09-29;1200;0;null;17,6;100;0;0;
1996-09-29;1800;0;null;22,6;71;23;2,8;
1996-09-30;0000;0;null;17,3;86;18;3,8;
1996-09-30;1200;1,2;null;18,6;86;18;2,3;
1996-09-30;1800;1,9;null;20,2;85;18;2,3;
1996-10-01;0000;0;null;17,4;91;18;,5;
1996-10-01;1200;0;null;20,7;76;9;3,3;
1996-10-01;1800;0;null;23,4;67;14;5,5;
1996-10-02;0000;0;null;18,8;83;14;2,5;
1996-10-02;1200;,3;null;18;91;14;,7;
1996-10-02;1800;2,6;null;20;92;9;,5;
1996-10-03;0000;0;null;19;90;9;1,3;
1996-10-03;1200;0;null;19,3;92;0;0;
1996-10-03;1800;0;null;25,9;63;36;,8;
1996-10-04;0000;0;null;20,8;87;18;,5;
1996-10-04;1200;0;null;21;87;9;,8;
1996-10-04;1800;0;null;29,4;60;23;1;
1996-10-05;0000;0;null;21,3;83;14;5,8;
1996-10-05;1200;0;null;19,6;94;9;1,3;
1996-10-05;1800;0;null;23,2;82;36;1;
1996-10-06;0000;0;null;22,9;81;32;3;
1996-10-06;1200;0;null;16,8;66;23;1,6;
1996-10-06;1800;0;null;22,6;39;36;,7;
1996-10-07;0000;0;null;16;63;9;,8;
1996-10-07;1200;0;null;17,6;61;32;1,3;
1996-10-07;1800;0;null;25,2;39;14;2,5;
1996-10-08;0000;0;null;17,8;59;14;,5;
1996-10-08;1200;0;null;20;55;5;1,3;
1996-10-08;1800;0;null;25,8;46;9;3,6;
1996-10-09;0000;0;null;18,6;73;14;3,3;
1996-10-09;1200;0;null;20;61;9;1,3;
1996-10-09;1800;0;null;26,4;26;36;,3;
1996-10-10;0000;0;null;20,4;81;14;1,3;
1996-10-10;1200;2,2;null;18;95;9;,3;
1996-10-10;1800;15,6;null;18;91;5;4,1;
1996-10-11;0000;3,8;null;18,6;94;36;,5;
1996-10-11;1200;0;null;21,6;83;32;1,6;
1996-10-11;1800;0;null;27,4;58;32;2,1;
1996-10-12;0000;0;null;22,7;79;0;0;
1996-10-12;1200;0;null;22,2;80;9;,8;
1996-10-12;1800;0;null;28,2;60;5;,7;
1996-10-13;0000;0;null;22,2;79;14;1,6;
1996-10-13;1200;,1;null;21,6;100;18;,8;
1996-10-13;1800;0;null;22,8;83;14;4,1;
1996-10-14;0000;2,7;null;20,2;97;14;3,3;
1996-10-14;1200;63,4;null;16,2;97;23;3,3;
1996-10-14;1800;4,4;null;17,3;83;23;2,6;
1996-10-15;0000;,3;null;14,8;88;27;,3;
1996-10-15;1200;0;null;14,8;98;0;0;
1996-10-15;1800;0;null;22,6;60;14;2,3;
1996-10-16;0000;0;null;16,6;85;9;2,1;
1996-10-16;1200;0;null;20,2;65;9;,8;
1996-10-16;1800;0;null;28,4;48;9;,5;
1996-10-17;0000;0;null;20,2;75;9;1;
1996-10-17;1200;0;null;21,9;61;36;,5;
1996-10-17;1800;0;null;29,6;48;23;1,3;
1996-10-18;0000;0;null;23,4;61;18;,3;
1996-10-18;1200;0;null;22,6;76;36;1,6;
1996-10-18;1800;0;null;25,8;68;27;1,6;
1996-10-19;0000;19;null;19,1;97;0;0;
1996-10-19;1200;0;null;20,1;93;0;0;
1996-10-19;1800;0;null;24,6;72;18;,5;
1996-10-20;0000;0;null;20,8;83;14;2,1;
1996-10-20;1200;9,5;null;18,3;95;14;4,8;
1996-10-20;1800;,2;null;17,6;80;18;2;
1996-10-21;0000;0;null;16,3;74;14;2,6;
1996-10-21;1200;0;null;17;60;18;2,8;
1996-10-21;1800;0;null;18;58;9;4,1;
1996-10-22;0000;0;null;15,4;74;14;,5;
1996-10-22;1200;27,1;null;14,8;97;14;6,5;
1996-10-22;1800;6,3;null;16,8;94;5;2;
1996-10-23;0000;3,1;null;14,8;93;18;6,6;
1996-10-23;1200;,3;null;18;70;18;2;
1996-10-23;1800;0;null;21;63;18;3;
1996-10-24;0000;0;null;16,7;85;14;2,3;
1996-10-24;1200;0;null;19,4;72;9;13,3;
1996-10-24;1800;0;null;20,4;73;9;5,8;
1996-10-25;0000;19;null;16,4;95;9;2,1;
1996-10-25;1200;4,2;null;19;88;32;2;
1996-10-25;1800;0;null;23,9;65;32;3,5;
1996-10-26;0000;0;null;20,2;81;23;,7;
1996-10-26;1200;0;null;19,6;75;18;2;
1996-10-26;1800;0;null;23,8;65;0;0;
1996-10-27;0000;0;null;17,8;89;9;1,3;
1996-10-27;1200;0;null;20;81;27;1,6;
1996-10-27;1800;0;null;27,2;46;14;2;
1996-10-28;0000;0;null;20,4;78;0;0;
1996-10-28;1200;0;null;21,2;70;36;1,6;
1996-10-28;1800;0;null;28,9;45;27;2;
1996-10-29;0000;,2;null;19;86;9;,5;
1996-10-29;1200;0;null;21,7;80;18;1,5;
1996-10-29;1800;0;null;27,2;64;14;1,5;
1996-10-30;0000;0;null;19,2;87;9;3,1;
1996-10-30;1200;0;null;21,6;77;36;,8;
1996-10-30;1800;0;null;32,2;40;27;,3;
1996-10-31;0000;0;null;25,8;79;0;0;
1996-10-31;1200;0;null;23,1;80;14;3,3;
1996-10-31;1800;0;null;25,3;72;14;3,6;
1996-11-01;0000;0;null;19;90;14;,8;
1996-11-01;1200;0;null;22,2;80;9;1,6;
1996-11-01;1800;0;null;27,8;65;9;1,3;
1996-11-02;0000;3,5;null;20,8;95;0;0;
1996-11-02;1200;0;null;23,3;82;5;,7;
1996-11-02;1800;0;null;25,8;79;14;,7;
1996-11-03;0000;12;null;20,6;96;18;,8;
1996-11-03;1200;,2;null;20,8;92;14;4,1;
1996-11-03;1800;,5;null;21,4;73;23;4,3;
1996-11-04;0000;0;null;17;91;0;0;
1996-11-04;1200;0;null;20;70;9;,7;
1996-11-04;1800;0;null;26,3;48;9;1,5;
1996-11-05;0000;0;null;18,4;73;9;1,6;
1996-11-05;1200;0;null;22,7;49;14;4,3;
1996-11-05;1800;0;null;29,4;52;5;2;
1996-11-06;0000;0;null;21,1;81;9;1,6;
1996-11-06;1200;0;null;24,4;53;36;2,5;
1996-11-06;1800;0;null;31,6;44;36;,5;
1996-11-07;0000;0;null;24,2;76;9;,7;
1996-11-07;1200;0;null;26,5;62;36;,7;
1996-11-07;1800;0;null;30,1;59;23;3;
1996-11-08;0000;10,4;null;20,8;94;0;0;
1996-11-08;1200;5;null;23,4;82;9;,8;
1996-11-08;1800;0;null;29,8;70;27;1,5;
1996-11-09;0000;0;null;26,2;84;9;,3;
1996-11-09;1200;0;null;27,4;67;36;1,6;
1996-11-09;1800;0;null;30,8;63;36;,3;
1996-11-10;0000;16,4;null;23;95;32;,3;
1996-11-10;1200;3,5;null;19;90;23;2,8;
1996-11-10;1800;,1;null;21,4;70;18;1,3;
1996-11-11;0000;0;null;17,3;82;14;1;
1996-11-11;1200;0;null;20,6;69;9;2;
1996-11-11;1800;0;null;25,1;60;14;3,3;
1996-11-12;0000;0;null;18,2;80;18;1,6;
1996-11-12;1200;0;null;23,3;73;9;,7;
1996-11-12;1800;0;null;29,7;60;9;3,1;
1996-11-13;0000;0;null;22,1;78;14;4,1;
1996-11-13;1200;0;null;25,4;73;36;1,6;
1996-11-13;1800;0;null;29,5;71;18;3;
1996-11-14;0000;0;null;23,2;93;18;,5;
1996-11-14;1200;0;null;25;78;9;1,6;
1996-11-14;1800;0;null;30;58;18;2,6;
1996-11-15;0000;0;null;22;84;9;1,3;
1996-11-15;1200;0;null;24,4;81;9;2,1;
1996-11-15;1800;0;null;26,3;74;14;3,6;
1996-11-16;0000;0;null;23,2;89;14;,8;
1996-11-16;1200;38,6;null;24,6;88;27;,8;
1996-11-16;1800;1,8;null;26,1;87;18;,7;
1996-11-17;0000;0;null;23,5;85;0;0;
1996-11-17;1200;0;null;23;82;27;2;
1996-11-17;1800;0;null;23,8;75;14;5,5;
1996-11-18;0000;0;null;20,6;87;14;1,6;
1996-11-18;1200;0;null;23,6;68;9;1,3;
1996-11-18;1800;0;null;26;57;9;3,3;
1996-11-19;0000;0;null;19,6;81;14;2,1;
1996-11-19;1200;0;null;23,2;74;14;6,3;
1996-11-19;1800;0;null;26,8;60;9;3,6;
1996-11-20;0000;0;null;20,8;80;14;3;
1996-11-20;1200;0;null;25;71;9;,8;
1996-11-20;1800;0;null;25;58;9;1,6;
1996-11-21;0000;0;null;20;77;9;3,8;
1996-11-21;1200;0;null;23,6;67;5;7,6;
1996-11-21;1800;0;null;25,5;56;9;5,3;
1996-11-22;0000;0;null;20;77;9;1,6;
1996-11-22;1200;0;null;23,6;64;9;2;
1996-11-22;1800;0;null;26,2;54;9;1,5;
1996-11-23;0000;0;null;20,1;73;14;4,6;
1996-11-23;1200;0;null;22;64;36;2,5;
1996-11-23;1800;0;null;25,6;66;18;,7;
1996-11-24;0000;,8;null;18,8;84;18;4,1;
1996-11-24;1200;0;null;17,9;73;18;5;
1996-11-24;1800;0;null;20,8;59;18;,5;
1996-11-25;0000;0;null;17,8;59;23;1,3;
1996-11-25;1200;0;null;18,3;69;27;1,5;
1996-11-25;1800;0;null;22,5;51;18;3,1;
1996-11-26;0000;0;null;19,4;72;18;2;
1996-11-26;1200;,9;null;22,8;74;5;5,5;
1996-11-26;1800;0;null;27,7;52;9;3;
1996-11-27;0000;0;null;20,3;77;9;4;
1996-11-27;1200;0;null;23;60;36;1,3;
1996-11-27;1800;0;null;29,4;51;14;1,6;
1996-11-28;0000;0;null;20,7;75;14;2,1;
1996-11-28;1200;0;null;23,7;49;5;4,6;
1996-11-28;1800;0;null;30,4;39;0;0;
1996-11-29;0000;0;null;22,2;74;9;1,3;
1996-11-29;1200;0;null;25,4;57;9;,8;
1996-11-29;1800;0;null;34;69;5;2;
1996-11-30;0000;0;null;27,3;56;9;5;
1996-11-30;1200;0;null;27;62;27;2,5;
1996-11-30;1800;0;null;29,2;58;14;3,3;
1996-12-01;0000;4,3;null;20,6;90;9;,5;
1996-12-01;1200;0;null;22,6;84;9;,8;
1996-12-01;1800;0;null;31,1;57;9;1,6;
1996-12-02;0000;0;null;23,8;81;9;1,6;
1996-12-02;1200;0;null;25,6;58;36;2,1;
1996-12-02;1800;0;null;32,5;41;36;2;
1996-12-03;0000;0;null;23,6;79;9;,3;
1996-12-03;1200;0;null;27,8;60;5;5;
1996-12-03;1800;0;null;34;44;14;1,3;
1996-12-04;0000;0;null;26;71;14;2,5;
1996-12-04;1200;0;null;27,8;63;36;2;
1996-12-04;1800;0;null;35,4;47;36;,5;
1996-12-05;0000;0;null;23,8;81;9;1,3;
1996-12-05;1200;0;null;25,7;80;27;1,3;
1996-12-05;1800;0;null;28,1;67;18;2,6;
1996-12-06;0000;0;null;24,2;86;18;,5;
1996-12-06;1200;2,3;null;22,8;94;9;,8;
1996-12-06;1800;5,1;null;27,3;77;9;1,3;
1996-12-07;0000;16,2;null;22;98;9;1,5;
1996-12-07;1200;0;null;24;89;32;1,6;
1996-12-07;1800;0;null;28,6;52;27;3,8;
1996-12-08;0000;0;null;23,6;58;27;1,3;
1996-12-08;1200;0;null;22;64;32;2;
1996-12-08;1800;0;null;28,4;41;32;5,5;
1996-12-09;0000;0;null;23,3;63;0;0;
1996-12-09;1200;0;null;24,8;65;14;1,6;
1996-12-09;1800;0;null;28,7;54;14;2,5;
1996-12-10;0000;0;null;22;75;9;1,6;
1996-12-10;1200;0;null;21,8;86;9;3;
1996-12-10;1800;,9;null;23;86;5;1,5;
1996-12-11;0000;3,9;null;18,8;93;9;2,5;
1996-12-11;1200;1,2;null;20,4;87;14;2;
1996-12-11;1800;,1;null;23,8;80;5;8,3;
1996-12-12;0000;,1;null;20,9;93;5;1,3;
1996-12-12;1200;0;null;22,5;86;0;0;
1996-12-12;1800;1,1;null;21,9;79;18;9,6;
1996-12-13;0000;0;null;20,6;79;9;2;
1996-12-13;1200;13;null;19,2;96;14;2,3;
1996-12-13;1800;5,9;null;23,2;73;5;1,8;
1996-12-14;0000;0;null;19,8;86;9;,5;
1996-12-14;1200;0;null;22,6;71;14;1,8;
1996-12-14;1800;0;null;26,8;58;18;2;
1996-12-15;0000;0;null;20,6;85;9;2,6;
1996-12-15;1200;0;null;24,2;66;36;1,3;
