data,pressao,temp,umidade,ventodir,ventovel,prec,tmin,tmax,urmin,urmax,amplitude_t,wind_chill,heat_index,obitos
2002-04-22,1020.0,18.2,76.33,15.33,7.092,0.0,13.8,22.7,72.0,80.0,8.899999999999999,63.43731165487454,71.99667301354518,5
2002-04-23,1012.5,24.83,75.33,16.67,1.8,0.0,20.0,30.0,63.0,89.0,10.0,79.70219936272457,78.2601115668079,7
2002-04-24,1011.7,22.53,87.0,14.0,11.052,2.8,21.7,23.9,79.0,94.0,2.1999999999999997,72.92463726984347,70.92725026345983,7
2002-04-25,1011.93,21.7,84.67,16.67,6.9479999999999995,7.399999999999999,20.8,23.4,73.0,94.0,2.599999999999998,71.57143040600945,70.02576121676537,6
2002-04-26,1014.73,20.33,92.33,16.67,4.068,22.0,20.0,20.6,90.0,95.0,0.6000000000000014,69.22177083399431,64.44931238689294,5
2002-04-28,1017.37,17.23,78.67,10.67,2.8800000000000003,0.0,12.4,24.5,56.0,98.0,12.1,63.03185561968382,71.64020606485704,12
2002-04-29,1013.07,18.53,92.0,9.0,3.132,13.1,18.2,18.8,87.0,95.0,0.6000000000000014,65.69170083194606,62.81371259818323,5
2002-04-30,1014.1,17.93,91.67,24.33,4.32,5.8,16.5,19.3,86.0,95.0,2.8000000000000007,63.79360659144965,62.869304551222854,9
2002-05-02,1016.07,20.2,84.0,15.33,4.932,0.0,17.2,23.9,71.0,91.0,6.699999999999999,68.64312648548432,68.45652675174408,5
2002-05-03,1013.2,20.07,84.0,18.33,2.988,0.1,18.0,23.4,65.0,94.0,5.399999999999999,69.10048691355595,68.35716602121353,6
2002-05-04,1015.37,18.77,79.67,16.67,2.4120000000000004,0.0,15.7,23.2,52.0,98.0,7.5,66.6386242388993,70.12716170624071,4
2002-05-05,1019.3,17.33,83.33,10.67,4.32,0.0,14.9,21.1,66.0,96.0,6.200000000000001,62.458668231313496,68.78773300350471,8
2002-05-06,1022.13,19.73,86.67,13.67,7.452,0.0,18.4,22.0,77.0,92.0,3.6000000000000014,66.895852521662,66.78607060274629,7
2002-05-07,1021.87,18.47,93.0,10.67,6.228,9.9,17.7,19.4,88.0,97.0,1.6999999999999993,64.31422860264487,62.08087219539591,1
2002-05-08,1018.7,19.5,92.0,9.33,2.4120000000000004,0.4,18.0,21.5,84.0,97.0,3.5,68.1909035082038,63.557959453900125,13
2002-05-09,1021.23,18.93,88.33,7.67,4.932,0.0,15.9,22.7,74.0,98.0,6.799999999999999,65.78740823949312,65.37833132847402,9
2002-05-10,1021.0,19.73,86.0,9.0,2.988,0.1,15.7,26.3,65.0,98.0,10.6,68.36556462344168,67.13425892315085,18
2002-05-11,1020.17,23.0,80.67,4.67,1.1880000000000002,0.0,19.7,28.5,62.0,92.0,8.8,76.24660817340654,73.5116506585774,11
2002-05-12,1018.23,24.03,77.33,4.67,2.4120000000000004,0.0,19.8,29.9,56.0,89.0,10.099999999999998,77.82354061772368,76.22884746589048,7
2002-05-13,1017.97,25.23,76.33,4.67,2.4120000000000004,0.0,21.4,31.5,54.0,88.0,10.1,80.37523256726536,79.28648505292463,7
2002-05-14,1014.33,25.23,67.33,15.0,4.932,0.0,20.4,30.9,50.0,81.0,10.5,79.95356961724474,79.25034579343892,13
2002-05-15,1010.63,22.23,83.33,4.67,5.508,14.6,18.3,24.6,75.0,98.0,6.300000000000001,73.07781544441127,71.37397164131926,4
2002-05-16,1012.23,19.63,88.0,21.33,4.212,28.700000000000003,18.2,21.9,77.0,97.0,3.6999999999999993,67.6164076161639,65.99609271741608,10
2002-05-17,1014.27,19.43,93.67,12.33,3.6,0.1,17.7,21.0,89.0,98.0,3.3000000000000007,67.42516312490238,62.4368139826078,11
2002-05-18,1009.03,20.97,86.0,15.33,3.6,0.0,18.8,24.7,75.0,93.0,5.899999999999999,70.80252791315078,68.41372453255737,4
2002-05-19,1009.87,19.63,90.33,15.33,5.508,10.8,18.6,21.2,85.0,94.0,2.599999999999998,67.1790827370431,64.68306328293174,8
2002-05-20,1013.8,16.9,92.0,13.67,4.212,61.4,15.5,17.8,86.0,96.0,2.3000000000000007,61.5546465683022,62.7901235407963,8
2002-05-21,1017.23,16.23,90.33,22.67,4.788,8.5,15.6,17.0,86.0,97.0,1.4000000000000004,59.782737422562576,64.64031949517059,6
2002-05-22,1024.33,15.77,83.33,12.0,3.708,0.2,13.1,19.2,77.0,96.0,6.1,59.33267984054998,70.63311456728235,8
2002-05-23,1026.53,17.9,76.33,6.0,3.6,0.0,15.5,22.6,57.0,86.0,7.100000000000001,64.06972927683739,72.22249067897272,10
2002-05-24,1025.63,17.97,74.33,7.67,5.508,0.0,13.3,23.4,59.0,91.0,10.099999999999998,63.4129687777234,73.09356710962543,2
2002-05-25,1022.97,18.6,76.67,22.67,3.6,0.0,14.9,23.7,55.0,89.0,8.799999999999999,65.60489508967758,71.60964644070764,5
2002-05-26,1019.47,18.53,74.67,25.67,4.788,0.0,15.1,23.5,57.0,86.0,8.4,64.94221882121164,72.53278884193251,7
2002-05-27,1016.6,19.77,75.33,15.0,3.132,0.0,17.2,24.7,62.0,84.0,7.5,68.38178062160276,71.91667167516756,7
2002-05-28,1014.33,21.67,72.67,13.67,2.988,0.0,18.4,28.2,52.0,85.0,9.8,72.55894474938785,73.53220038946664,5
2002-05-29,1013.93,19.2,90.33,27.33,5.508,13.7,17.3,21.0,81.0,95.0,3.6999999999999993,66.20352309697836,64.31387483394768,9
2002-05-30,1016.87,18.5,89.67,24.33,3.6,0.3,17.6,19.6,86.0,94.0,2.0,65.38558568784325,64.3765462280303,4
2002-05-31,1019.93,17.5,92.67,12.33,3.708,0.1,17.3,17.8,86.0,97.0,0.5,63.13554387129239,62.09839247043007,9
2002-06-01,1021.4,16.97,85.33,10.67,6.732,0.0,12.9,23.8,66.0,96.0,10.9,60.7047836168213,67.76029925822162,13
2002-06-02,1017.33,19.1,88.0,7.67,2.988,0.4,19.0,19.2,84.0,93.0,0.1999999999999993,67.00379685058287,65.65433828161213,11
2002-06-03,1016.1,19.77,90.0,12.33,8.748000000000001,17.1,18.3,22.4,80.0,96.0,4.099999999999998,66.70937316808644,65.01233672535889,7
2002-06-04,1013.3,22.93,81.67,13.67,2.988,0.0,19.2,30.0,56.0,96.0,10.8,75.28248029510546,73.15534903671745,10
2002-06-05,1009.0,24.63,68.33,24.0,7.308,0.0,21.1,30.0,48.0,84.0,8.899999999999999,78.30718194369291,78.06985743434385,8
2002-06-06,1013.67,19.2,84.67,15.33,4.32,9.7,16.5,24.3,64.0,97.0,7.800000000000001,66.61922612040449,67.56820405553756,8
2002-06-07,1014.23,15.77,94.33,10.67,7.920000000000001,61.400000000000006,14.8,16.8,92.0,97.0,2.0,57.53333898929628,61.536264511668534,6
2002-06-08,1019.3,16.53,88.67,10.67,3.132,2.7,15.0,18.6,76.0,98.0,3.6000000000000014,61.35286246153206,65.69722332608261,6
2002-06-09,1014.07,18.13,92.67,16.67,6.228,14.9,17.2,19.4,87.0,96.0,2.1999999999999997,63.535093810671526,62.176730021401454,9
2002-06-10,1020.43,14.83,73.67,30.0,7.308,33.2,10.8,19.0,60.0,96.0,8.2,55.551879776720945,78.54384509335554,8
2002-06-11,1021.47,11.0,89.67,3.0,1.8,10.8,9.6,12.6,81.0,94.0,3.0,50.931517837134834,78.14309843171185,9
2002-06-12,1021.67,12.03,86.33,12.33,5.04,0.3,10.2,13.6,78.0,91.0,3.4000000000000004,50.20676964640094,77.64405384057218,10
2002-06-13,1022.03,12.3,83.0,18.0,3.708,0.0,11.2,13.5,77.0,89.0,2.3000000000000007,51.70496990605507,79.63451173700797,7
2002-06-14,1025.77,13.2,74.0,18.33,4.212,0.0,11.5,15.8,53.0,86.0,4.300000000000001,53.3390729869512,82.87454014374399,6
2002-06-15,1030.27,11.37,86.0,7.67,2.52,0.0,7.1,18.2,69.0,96.0,11.1,50.78050325551462,80.38076089896998,9
2002-06-16,1024.83,16.87,87.33,19.67,4.932,0.0,14.2,20.2,83.0,90.0,6.0,61.155298328672764,66.4230834854029,11
2002-06-17,1018.67,18.67,89.67,3.0,1.1880000000000002,0.0,15.2,24.0,75.0,98.0,8.8,67.50668417804097,64.43349369774322,15
2002-06-18,1017.33,16.13,92.0,10.67,2.52,21.9,14.5,17.9,88.0,96.0,3.3999999999999986,60.93595001526908,63.31404233488098,9
2002-06-19,1024.57,13.27,86.67,30.33,6.12,0.0,10.0,16.0,75.0,97.0,6.0,52.44856918832364,73.42974123656303,11
2002-06-20,1022.9,13.53,88.0,4.67,1.1880000000000002,0.1,9.7,20.1,71.0,98.0,10.400000000000002,57.13180904266472,71.51691399202079,9
2002-06-21,1024.9,13.8,81.33,13.67,2.988,0.0,13.0,15.1,66.0,93.0,2.1,55.54765526938977,76.33515290720445,5
2002-06-22,1032.8,9.63,66.33,24.33,8.028,0.0,7.2,12.3,53.0,76.0,5.1000000000000005,43.1303908841469,100.38424416341253,12
2002-06-23,1032.37,7.83,85.67,4.67,1.1880000000000002,0.0,4.2,12.2,79.0,95.0,7.999999999999999,45.62659731666382,97.79871335588854,9
2002-06-24,1030.67,9.87,74.33,19.67,4.932,0.0,6.8,12.4,58.0,88.0,5.6000000000000005,45.41511902005984,95.81011382927551,13
2002-06-25,1031.47,9.1,78.0,28.67,4.212,0.0,5.0,13.5,67.0,91.0,8.5,44.2353292886974,97.28727258761201,10
2002-06-26,1028.87,11.17,88.67,0.0,0.0,0.0,8.0,17.4,76.0,96.0,9.4,68.123879,78.52487510316024,11
2002-06-27,1021.97,14.83,82.0,6.33,5.652,0.1,8.4,23.4,59.0,98.0,14.999999999999998,56.22320281454204,73.3464897841352,16
2002-06-28,1017.23,20.37,71.0,6.33,3.6,0.0,14.6,27.9,53.0,84.0,13.3,69.4866715021449,73.41578902646275,16
2002-06-29,1013.57,23.47,68.0,21.0,2.4120000000000004,0.0,20.3,28.7,55.0,77.0,8.399999999999999,76.6327510412709,76.25263140062071,11
2002-06-30,1017.9,18.5,92.33,7.67,4.32,10.3,15.6,21.6,85.0,98.0,6.000000000000002,65.06179803357897,62.56932217003447,9
2002-07-01,1023.83,13.63,94.0,15.0,6.588,12.2,12.8,14.5,93.0,95.0,1.6999999999999993,53.06358081069273,65.28775124500407,9
2002-07-02,1025.0,17.37,91.0,6.0,5.508,19.4,14.0,22.0,79.0,98.0,8.0,62.051722768330734,63.412465220689825,7
2002-07-03,1021.63,19.73,87.0,12.0,2.16,0.0,16.3,24.4,74.0,95.0,8.099999999999998,68.83783401078436,66.61249237160717,9
2002-07-04,1021.67,20.13,86.33,6.0,0.9720000000000001,0.0,17.0,24.2,72.0,96.0,7.199999999999999,70.69673672405116,67.29471808402592,8
2002-07-05,1020.93,18.7,89.33,6.0,2.4120000000000004,0.0,16.0,22.5,79.0,98.0,6.5,66.4897755418427,64.6633128084786,14
2002-07-06,1015.63,18.57,94.0,10.67,3.9600000000000004,0.0,17.5,19.6,87.0,98.0,2.1000000000000014,65.37217359652375,61.42552870807282,12
2002-07-07,1013.53,13.2,94.0,21.33,4.680000000000001,22.5,12.2,14.8,93.0,96.0,2.6000000000000014,53.04911513978579,66.30535084358405,9
2002-07-08,1021.07,10.83,80.0,28.67,13.068,0.6,9.0,12.1,67.0,91.0,3.1,44.170770526375534,87.69263410037343,5
2002-07-09,1026.5,11.17,79.33,18.33,3.9600000000000004,0.0,9.8,13.8,69.0,90.0,4.0,49.021106279248954,86.77447053711202,10
2002-07-10,1026.97,9.5,82.33,12.0,2.52,0.0,8.0,11.9,72.0,90.0,3.9,46.790863457039634,91.92016628713691,8
2002-07-11,1026.43,10.2,77.67,7.67,3.9600000000000004,0.0,7.4,13.2,65.0,84.0,5.799999999999999,46.87779069847105,92.16865206472623,9
2002-07-12,1023.9,9.57,79.67,9.33,3.708,0.0,6.7,13.8,64.0,92.0,7.1000000000000005,45.70391857430547,93.71439748224901,9
2002-07-15,1021.73,13.9,81.0,16.67,2.988,0.0,9.2,20.2,55.0,97.0,11.0,55.76380888412926,76.3089223758879,8
2002-07-16,1020.2,14.73,78.0,22.67,4.212,0.0,10.4,20.2,61.0,95.0,9.8,56.73632368410444,76.27390864481924,13
2002-07-17,1026.47,14.13,81.33,20.0,4.788,0.0,11.5,16.3,73.0,88.0,4.800000000000001,55.07190658031777,75.47083096494359,8
2002-07-18,1027.37,15.03,79.0,7.67,8.28,0.0,11.9,20.0,58.0,94.0,8.1,55.68479041072511,74.96416885654457,14
2002-07-19,1021.17,16.0,73.67,12.33,3.9600000000000004,0.0,11.8,21.0,59.0,88.0,9.2,59.693492109308025,76.07744622283046,10
2002-07-20,1018.43,16.57,75.0,6.0,4.068,0.0,11.6,22.2,56.0,89.0,10.6,60.89596385716051,74.44865359336177,4
2002-07-21,1015.43,17.27,89.67,9.0,3.24,8.8,16.3,19.1,85.0,95.0,2.8000000000000007,62.8930207576059,64.45182154396133,11
2002-07-22,1006.13,20.23,78.33,18.0,7.920000000000001,3.0,18.2,22.7,65.0,92.0,4.5,67.95882386812647,70.86961364825592,9
2002-07-23,1014.9,17.03,72.67,21.33,10.8,0.0,12.3,22.2,51.0,91.0,9.9,59.7561649123469,74.9021127761885,12
2002-07-24,1015.6,20.03,69.67,12.33,7.812,0.0,15.3,28.6,52.0,80.0,13.3,67.51445183900715,73.81417888077992,6
2002-07-25,1019.3,16.27,85.67,16.67,8.28,26.1,13.3,21.6,77.0,94.0,8.3,58.594143371922314,68.2393173668747,8
2002-07-26,1024.3,12.13,89.33,12.33,6.9479999999999995,8.4,12.0,12.2,82.0,98.0,0.1999999999999993,49.44287876632295,74.37934273319982,7
2002-07-27,1018.03,14.4,90.33,24.33,16.56,73.7,13.5,16.1,78.0,97.0,2.6000000000000014,52.15053414987744,67.34358925608696,9
2002-07-28,1024.77,12.73,71.67,34.67,7.920000000000001,0.0,8.7,15.4,55.0,83.0,6.700000000000001,50.427178892515165,85.64497854580848,11
2002-07-29,1025.53,11.73,73.33,4.67,6.012,0.0,6.7,18.9,45.0,92.0,12.2,48.98099332991281,88.39247124903292,14
2002-08-03,1020.33,13.27,89.67,17.0,4.212,32.4,10.6,16.8,77.0,97.0,6.200000000000001,53.494502757409194,70.61674859869836,12
2002-08-04,1020.43,14.17,90.67,19.67,2.4120000000000004,0.0,13.3,15.4,83.0,96.0,2.1,56.85713843232286,67.49378752589178,10
2002-08-05,1017.3,13.47,90.33,10.67,2.4120000000000004,0.0,10.6,16.4,81.0,98.0,5.799999999999999,55.36865146175687,69.44853643613865,8
2002-08-06,1018.3,13.6,88.67,16.67,3.708,0.0,12.2,16.0,77.0,97.0,3.8000000000000007,54.562613397364395,70.71465892722787,11
2002-08-07,1020.33,16.33,84.0,16.67,4.932,0.0,13.6,21.0,78.0,90.0,7.4,59.941055924865466,69.35973812324409,11
2002-08-09,1015.53,17.53,84.33,22.67,19.08,42.0,17.3,18.0,64.0,98.0,0.6999999999999993,59.59437022103697,68.0155286244954,11
2002-08-10,1021.4,15.23,70.0,32.0,7.452,0.0,12.0,19.3,50.0,83.0,7.300000000000001,56.43005785813692,79.38199266522605,7
2002-08-11,1019.77,15.33,75.33,10.67,2.52,0.0,11.2,22.2,53.0,90.0,11.0,59.22915224052043,76.52242646402172,14
2002-08-12,1018.1,17.4,80.67,16.67,3.6,0.0,14.8,22.0,64.0,90.0,7.199999999999999,62.97318226766582,70.34200250148172,12
2002-08-13,1016.43,14.87,95.33,15.33,5.508,7.3,14.6,15.2,92.0,97.0,0.5999999999999996,56.37986439586131,61.61798258157356,8
2002-08-14,1022.3,14.43,82.33,14.0,3.6,11.2,12.2,16.4,62.0,95.0,4.199999999999999,56.45969303318675,74.00275109959144,11
2002-08-17,1020.57,19.53,87.33,19.67,5.508,0.0,15.4,25.6,70.0,98.0,10.2,66.95220840214432,66.28951396494062,7
2002-08-18,1016.57,22.6,77.33,7.67,4.32,0.0,17.0,31.8,43.0,95.0,14.8,74.18387682784264,73.51849490423909,6
2002-08-19,1013.57,26.63,59.67,15.0,5.508,0.0,23.4,32.7,44.0,69.0,9.300000000000004,83.06028617995747,81.69804665864305,8
2002-08-21,1020.33,15.07,94.67,13.67,4.932,23.1,12.8,18.6,92.0,97.0,5.800000000000001,57.107823649315144,62.01034400855633,6
2002-08-22,1022.17,14.5,95.0,15.0,1.8,5.9,13.4,16.5,95.0,95.0,3.1,58.212601375787344,62.53011877719985,8
2002-08-23,1019.2,16.1,97.33,6.0,3.708,8.7,15.9,16.4,97.0,98.0,0.4999999999999982,60.05808164988234,58.40276155927194,6
2002-08-24,1016.3,20.23,83.33,6.0,1.8,8.6,16.7,26.4,62.0,95.0,9.7,70.13277528335271,68.7824048884972,7
2002-08-25,1016.1,25.0,74.33,10.67,2.988,0.0,21.4,31.8,59.0,84.0,10.400000000000002,79.75686012021296,78.70726663341411,8
2002-08-26,1019.73,25.8,72.0,7.67,4.32,0.0,22.4,31.0,53.0,83.0,8.600000000000001,81.30354808190208,80.72259630534423,7
2002-08-27,1019.33,24.53,62.0,12.33,8.028,0.0,21.4,27.8,55.0,70.0,6.400000000000002,77.99932430463083,78.08166357150489,6
2002-08-28,1012.43,24.9,64.0,4.67,4.932,0.0,21.5,31.2,38.0,86.0,9.7,79.21153259269585,78.62820898527602,9
2002-08-29,1005.33,22.83,74.0,25.67,9.251999999999999,8.3,19.6,24.6,63.0,94.0,5.0,73.85686460324968,74.52300565307296,3
2002-08-30,1014.33,16.03,72.67,27.33,14.76,3.7,13.4,17.4,60.0,84.0,3.9999999999999982,56.52613752793311,76.51205867774249,9
2002-08-31,1020.63,12.93,61.0,16.67,10.44,0.0,11.1,13.9,57.0,69.0,2.8000000000000007,50.02709002953427,88.72289236835947,3
2002-09-01,1020.17,10.13,64.33,23.67,15.840000000000002,0.0,8.6,11.0,59.0,67.0,2.4000000000000004,41.69757550376211,98.62896178347076,8
2002-09-02,1020.2,9.43,70.0,30.33,15.48,1.2,6.9,13.0,48.0,82.0,6.1,40.057473845384315,100.05766722458769,5
2002-09-03,1020.57,12.47,61.67,21.33,6.732,0.0,9.5,18.1,45.0,71.0,8.600000000000001,50.32658066685723,90.09898363121287,8
2002-09-04,1021.47,15.33,67.0,18.0,7.2,0.0,12.8,20.0,52.0,84.0,7.199999999999999,56.751088263683776,80.36535893339914,6
2002-09-05,1014.93,18.53,67.0,19.67,7.092,0.0,13.6,28.0,34.0,84.0,14.4,64.2016600714992,75.38054491002629,10
2002-09-06,1009.47,17.27,87.67,14.0,5.292,8.8,14.0,20.0,73.0,95.0,6.0,61.90857921800405,65.91205333031513,7
2002-09-07,1020.13,13.77,71.67,22.67,13.68,13.9,11.1,16.6,48.0,92.0,5.500000000000002,51.19738911257683,82.37374228111602,6
2002-09-08,1028.57,13.77,67.67,12.33,5.148,0.0,11.8,17.3,55.0,75.0,5.5,54.06870455456711,84.14077996571461,8
2002-09-09,1026.07,15.8,70.33,16.67,5.508,0.0,11.2,21.8,58.0,82.0,10.6,58.48979571041993,78.02431464051847,3
2002-09-10,1023.57,19.33,79.0,10.67,8.388,0.0,16.7,24.4,63.0,88.0,7.699999999999999,65.74985012820667,70.38520744124543,6
2002-09-11,1017.5,18.33,92.0,10.67,7.452,31.4,17.8,19.0,90.0,95.0,1.1999999999999993,63.639827515231964,62.72801100692409,14
2002-09-12,1011.07,18.43,90.33,27.33,5.04,14.8,17.7,19.4,87.0,94.0,1.6999999999999993,64.62289687782368,63.915971830368164,6
2002-09-13,1014.47,17.17,73.0,22.67,3.9600000000000004,0.0,15.0,21.0,52.0,86.0,6.0,62.278728428390686,74.56532196478122,8
2002-09-14,1016.2,16.7,67.33,18.33,4.428,0.0,15.0,19.9,54.0,78.0,4.899999999999999,61.004517977396695,77.57307853127189,9
2002-09-15,1020.67,15.2,75.0,12.33,5.508,0.0,13.5,17.6,72.0,77.0,4.100000000000001,57.12854970102727,76.98307683443201,4
2002-09-16,1019.07,17.23,78.67,15.33,4.428,0.0,12.8,22.5,68.0,86.0,9.7,62.18603441409649,71.64020606485704,10
2002-09-17,1017.77,18.53,88.67,10.67,5.4,8.4,17.4,20.0,85.0,95.0,2.6000000000000014,64.72039480272454,65.03470771468733,4
2002-09-18,1017.73,19.6,87.0,18.0,2.52,0.0,17.8,21.6,81.0,92.0,3.8000000000000007,68.33918536324134,66.51706448281624,10
2002-09-19,1007.93,20.13,90.67,12.33,7.092,60.8,19.6,21.0,84.0,96.0,1.3999999999999986,67.90759178846719,65.06187245901437,12
2002-09-20,1015.43,15.87,67.33,15.33,5.508,0.6,12.6,19.0,48.0,80.0,6.4,58.64860774484908,79.09310128513846,5
2002-09-21,1020.37,13.3,69.33,18.33,3.9600000000000004,0.0,10.8,16.7,47.0,86.0,5.899999999999999,53.72756214219426,84.87861714942754,8
2002-09-22,1019.43,15.43,61.67,30.33,4.32,0.0,12.2,20.8,41.0,80.0,8.600000000000001,58.23136342421571,81.79524857815079,9
2002-09-23,1018.8,17.4,69.67,12.33,6.228,0.0,15.0,20.6,58.0,78.0,5.600000000000001,61.862245580846356,75.66531785712385,7
2002-09-24,1021.53,15.73,59.67,20.0,4.068,0.0,13.8,19.4,30.0,76.0,5.599999999999998,59.03594314956998,81.61059100337943,3
2002-09-25,1019.6,17.13,65.33,16.67,1.8,0.0,12.1,24.5,49.0,76.0,12.4,63.68381557768907,77.56966152431035,10
2002-09-26,1018.73,19.93,73.0,18.33,4.428,0.0,16.6,26.2,58.0,82.0,9.599999999999998,68.20508041237858,72.75756490464056,9
2002-09-27,1021.47,20.0,79.67,12.0,2.8800000000000003,0.0,15.2,26.2,59.0,94.0,11.0,69.00234589505754,70.23342507768683,6
2002-09-28,1016.13,23.5,62.67,7.67,2.7720000000000002,0.0,18.9,30.6,38.0,85.0,11.700000000000005,76.5790332253735,76.7795300189702,7
2002-09-29,1015.0,21.13,78.0,15.33,3.492,0.7,19.4,22.2,71.0,87.0,2.8000000000000007,71.19286383619873,71.56880631183992,11
2002-09-30,1013.73,17.2,95.33,13.67,4.32,30.6,17.0,17.4,93.0,98.0,0.3999999999999986,62.16943158661733,59.93238432028866,12
2002-10-01,1017.7,19.9,79.33,12.33,4.32,0.3,17.3,23.8,60.0,93.0,6.5,68.17665420722997,70.33986533678069,11
2002-10-02,1015.87,22.13,67.0,10.67,13.068,0.0,18.0,28.2,49.0,89.0,10.2,71.73408222994965,75.05142371625985,6
2002-10-03,1009.7,23.6,74.0,12.33,11.16,53.5,21.5,26.8,65.0,84.0,5.300000000000001,75.48706645993283,75.75425552377602,11
2002-10-04,1013.3,20.5,84.0,12.33,5.508,0.0,18.9,23.2,77.0,90.0,4.300000000000001,69.15288945066246,68.72023343590003,6
2002-10-05,1011.5,21.67,90.67,10.67,4.32,3.3,21.2,22.4,88.0,93.0,1.1999999999999993,72.11472236963161,67.73456636679288,9
2002-10-06,1011.77,24.47,77.0,10.67,4.788,0.0,19.2,31.4,58.0,97.0,12.2,78.26714034641833,77.28917782286693,5
2002-10-07,1010.8,22.93,84.67,13.67,4.212,16.2,20.6,26.2,80.0,92.0,5.599999999999998,74.94381108061208,72.46766530319765,9
2002-10-08,1015.27,19.77,96.0,7.67,3.708,19.0,19.2,20.8,95.0,97.0,1.6000000000000014,68.12542904457868,61.411054313352565,8
2002-10-09,1015.03,23.0,85.0,12.33,11.052,0.6,20.4,26.4,74.0,96.0,6.0,74.05465807237246,72.55423803120007,8
2002-10-10,1015.37,22.53,86.67,18.33,4.932,0.9,22.2,23.0,86.0,87.0,0.8000000000000007,73.88235759820833,71.02256989394616,7
2002-10-11,1013.87,21.4,92.67,15.33,6.12,5.3,20.0,22.8,89.0,95.0,2.8000000000000007,71.052405483504,66.2996317442996,4
2002-10-12,1013.67,22.97,79.67,19.67,2.988,5.6,20.4,27.6,60.0,91.0,7.200000000000003,75.36894174100127,73.65960775680182,3
2002-10-13,1014.4,27.0,64.33,12.33,4.932,0.0,22.8,32.7,50.0,74.0,9.900000000000002,83.93358638527971,83.1252906553899,11
2002-10-14,1012.37,25.8,76.67,18.0,3.132,0.0,22.8,29.0,64.0,87.0,6.199999999999999,81.46337830840102,80.95168026643142,4
2002-10-15,1012.6,27.93,66.67,23.0,4.932,0.0,24.8,32.0,55.0,79.0,7.199999999999999,86.02478163628115,86.20506674625463,10
2002-10-16,1011.8,26.0,75.67,15.33,3.132,2.2,25.9,26.1,71.0,80.0,0.2000000000000028,81.89726214544243,81.5073455043857,8
2002-10-17,1021.07,19.83,72.0,10.67,12.96,4.800000000000001,17.6,22.4,53.0,90.0,4.799999999999997,66.13935973124518,73.10117656531445,2
2002-10-18,1019.0,21.57,60.67,12.0,11.772,0.0,17.2,26.9,54.0,68.0,9.7,70.5237277237754,75.83003700279039,5
2002-10-19,1013.7,21.93,80.0,17.0,4.932,1.9,21.4,22.6,74.0,90.0,1.2000000000000028,72.5331993717558,71.85512202901012,5
2002-10-20,1009.43,23.33,88.0,4.67,4.32,10.7,20.4,28.8,70.0,97.0,8.400000000000002,75.80805183267495,72.73687212008632,2
2002-10-21,1009.6,19.67,85.0,31.67,10.44,19.8,17.4,21.2,68.0,94.0,3.8000000000000007,66.15344976854566,67.60717464707956,7
2002-10-22,1024.3,15.67,58.67,22.67,11.052,0.0,13.0,18.6,50.0,66.0,5.600000000000001,56.431142152080106,81.93559171074452,4
2002-10-23,1021.93,17.9,59.33,12.33,8.64,0.0,12.8,23.7,47.0,77.0,10.9,62.32810847382053,78.05218906874627,8
2002-10-24,1014.13,17.23,87.67,15.33,6.732,9.0,16.9,17.6,80.0,96.0,0.7000000000000028,61.30441312059699,65.9341945322081,2
2002-10-25,1011.03,20.37,90.33,6.33,4.932,8.2,18.2,23.8,76.0,98.0,5.600000000000001,69.02538798297921,65.56503443865813,6
2002-10-26,1012.13,24.13,78.67,9.0,4.932,0.0,20.6,28.8,61.0,93.0,8.2,77.48011286874842,76.32055930507994,7
2002-10-27,1013.2,22.13,85.0,9.0,2.988,0.0,20.6,24.8,77.0,92.0,4.199999999999999,73.55325137718953,70.68464313466988,8
2002-10-28,1011.87,25.1,79.67,18.0,4.788,0.0,22.4,29.9,60.0,91.0,7.5,79.6803895990918,78.87701567046409,9
2002-10-29,1013.37,21.93,78.33,18.33,9.828,0.3,19.4,24.6,64.0,86.0,5.200000000000003,71.64353010747851,72.32546330292068,4
2002-10-30,1018.43,19.27,73.33,13.67,10.44,0.3,18.4,20.4,67.0,81.0,2.0,65.19639577809986,72.74167345952141,6
2002-10-31,1017.8,16.53,87.33,16.67,6.12,26.2,15.4,18.2,72.0,97.0,2.799999999999999,59.90841006437383,66.72202677678504,5
2002-11-01,1016.73,19.8,79.33,12.33,13.572000000000001,12.4,14.8,25.2,63.0,94.0,10.4,65.97945039351941,70.30970203944233,4
2002-11-02,1013.87,24.27,68.67,12.0,7.452,0.0,19.4,29.4,57.0,84.0,10.0,77.45467647108511,77.41204362022319,3
2002-11-03,1007.67,26.27,67.33,16.67,4.788,0.0,21.0,32.6,48.0,84.0,11.6,82.30499535405674,81.6112659091081,6
2002-11-04,1013.67,18.33,89.0,15.33,16.56,15.7,17.8,19.2,82.0,94.0,1.3999999999999986,61.937132133230214,64.78265751030077,4
2002-11-05,1022.83,19.8,65.33,18.33,12.96,2.9,17.8,22.0,49.0,80.0,4.199999999999999,66.06623536498299,75.06518040143521,7
